x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
40,40,40,40,40,40,40,40,40,37.57,21.01,31.6,34.06,11.39,60.14,5.55,33.87,29.82,0.353888,1,0.1651,0.4165,0.4254,0.0538,0.6203,0.1981,0.5376,0.0,0.1716
54.91,81.0,81.0,81.0,0.0,0.0,81.0,79.93,26.64,39.32,37.07,61.27,27.63,31.69,101.78,13.54,25.59,38.43,0.100914,6,0.1263,0.0,0.0,0.2326,0.0,0.0,0.0,0.147,0.0
51.8876,81.0,75.1093,74.3144,9.9666,0.0,81.0,79.93,19.5964,47.37,33.43,57.26,30.05,31.02,101.52,13.29,27.58,36.99,0.065722,6,0.0,0.0714,0.0,0.1652,0.0,0.0,0.0,0.0806,0.0
28.8975,81.0,42.7197,45.0391,6.6864,38.4917,81.0,79.93,4.8219,41.76,34.2,51.14,36.81,31.63,84.34,12.69,35.47,36.72,0.037436,6,0.0719,0.05,0.0703,0.0,0.0,0.0,0.0,0.0,0.0
28.8975,81.0,45.8804,47.2335,14.7424,41.9889,81.0,79.93,4.8219,45.43,36.59,50.55,36.08,31.83,82.26,12.81,34.57,34.0,0.032713,7,0.0,0.0,0.0809,0.0,0.0,0.0,0.0,0.0,0.0556
28.8975,81.0,48.8215,47.2335,11.3882,37.4693,81.0,79.93,4.8219,44.71,34.34,51.49,36.31,31.53,83.97,12.52,34.35,35.2,0.027363,5,0.0064,0.0461,0.0638,0.0,0.0,0.0,0.0,0.0,0.0222
28.8975,81.0,51.4555,49.0537,17.4838,38.2493,81.0,79.93,4.8219,47.93,35.23,50.91,35.66,31.56,83.18,12.54,33.63,33.3,0.036014,5,0.0,0.0213,0.0743,0.0096,0.0,0.0,0.0,0.0,0.0749
28.8975,81.0,66.5064,38.0527,9.9615,44.5339,81.0,79.93,3.1375,47.38,36.24,55.96,37.59,31.95,79.3,12.35,30.73,35.37,0.005799,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174
28.8975,81.0,66.5064,38.0527,9.1745,40.2118,81.0,79.93,3.1375,47.31,33.92,55.53,37.69,31.64,81.25,12.17,30.88,35.78,0.01935,7,0.0,0.0577,0.0,0.0,0.0,0.0,0.0,0.0,0.0062
28.8975,81.0,66.5064,45.7448,8.987,50.6795,81.0,79.93,3.1375,46.42,41.63,58.05,36.33,32.47,75.86,12.62,30.65,35.18,0.007623,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229
28.8975,81.0,66.5064,45.7448,8.2907,45.5846,81.0,79.93,3.1375,46.38,38.61,57.45,36.44,32.06,78.17,12.38,30.85,35.55,0.004132,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124
28.8975,81.0,66.5064,45.7448,7.8778,41.0018,81.0,79.93,3.1375,46.41,36.13,56.87,36.54,31.72,80.24,12.19,30.99,35.83,0.001608,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048
28.8975,81.0,66.5064,45.7448,7.2941,37.0065,81.0,79.93,3.1375,46.35,34.13,56.43,36.62,31.46,82.04,12.04,31.11,36.14,0.017317,8,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.8975,81.0,66.5064,46.2691,7.2941,42.1486,81.0,79.93,3.1375,46.11,36.86,57.25,36.44,31.81,79.68,12.23,30.99,35.96,0.000399,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012
28.8975,81.0,66.5064,46.2691,6.5049,38.0556,81.0,79.93,3.1375,45.97,34.78,56.83,36.53,31.53,81.52,12.07,31.12,36.32,0.011341,8,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.8975,81.0,66.5064,46.7317,7.2941,46.6123,81.0,79.93,3.1375,45.91,39.45,58.0,36.28,32.15,77.62,12.42,30.86,35.83,0.001577,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047
28.8975,81.0,66.5064,46.7317,6.5021,41.9259,81.0,79.93,3.1375,45.79,36.87,57.47,36.39,31.8,79.74,12.22,31.03,36.2,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
