x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.94,27.88,1.13,1.04,20.44,83.76,11.81,1.83,4.28,0.323969,3,0.4115,0.6558,0.06,0.3871,0.0,0.0,0.0,0.0834,0.4298
1.0,4.0,4.0,4.0,4.0,2.0,2.6,4.0,1.0,6.19,90.27,1.6,2.94,9.6,15.48,4.45,2.74,8.34,0.357734,6,0.0,0.0,0.0,0.0,0.4351,0.8089,0.5551,0.0,0.0
1.49,3.4,3.4,4.0,4.0,1.46,2.26,3.4,1.0,4.74,91.0,1.55,2.15,14.38,71.16,5.65,2.68,7.86,0.160092,5,0.052,0.0,0.0,0.0,0.1539,0.1214,0.4354,0.0,0.0
1.3979,3.0358,2.6492,4.0,4.0,1.46,1.5419,1.665,1.9878,4.07,89.33,1.38,1.57,19.8,89.5,11.48,2.5,7.43,0.067167,6,0.1865,0.0,0.0,0.0758,0.0,0.0,0.0,0.0,0.0095
1.3827,3.202,2.6976,4.0,4.0,1.46,1.7426,1.926,2.2531,4.4,89.1,1.38,1.68,18.98,84.69,10.86,2.46,7.46,0.04015,6,0.1198,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0047
1.3808,3.2948,2.7346,4.0,4.0,1.46,1.8363,2.0384,2.3883,4.51,89.05,1.38,1.75,18.52,80.41,10.54,2.44,7.49,0.032482,6,0.0972,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0011
1.3808,3.1834,3.5244,4.0,4.0,1.46,1.8363,2.2419,2.7177,4.82,89.92,1.38,1.71,17.0,85.67,9.91,2.38,7.5,0.012447,6,0.0362,0.0,0.0,0.0,0.0002,0.0,0.009,0.0,0.0
1.38,3.1865,3.5271,4.0,4.0,1.46,1.7989,2.2302,2.7893,4.78,89.91,1.37,1.71,17.14,85.75,9.95,2.37,7.5,0.014735,7,0.0439,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0
1.3705,3.1975,3.7785,4.0,4.0,1.46,1.7989,2.1143,2.9689,4.88,90.37,1.36,1.7,16.56,85.61,10.31,2.35,7.49,0.011845,5,0.024,0.0,0.0,0.0002,0.0262,0.0,0.0,0.0,0.0019
1.369,3.2892,3.78,4.0,4.0,1.46,1.7716,2.2719,3.0111,5.0,90.38,1.36,1.78,16.53,81.44,9.8,2.35,7.53,0.011451,7,0.0,0.0,0.0,0.0,0.0278,0.0,0.0202,0.0,0.0
1.3682,3.2892,3.7775,4.0,4.0,1.46,1.7326,2.2263,3.0111,4.99,90.38,1.36,1.77,16.68,81.53,9.95,2.35,7.52,0.006501,6,0.0029,0.0,0.0,0.0,0.0186,0.0,0.0052,0.0,0.0
1.3675,3.2921,3.7703,4.0,4.0,1.46,1.6893,2.213,3.0478,4.99,90.36,1.35,1.78,16.85,81.45,9.99,2.34,7.52,0.002981,6,0.0012,0.0,0.0,0.0,0.0088,0.0,0.001,0.0,0.0
1.3669,3.3149,3.7694,4.0,4.0,1.46,1.6513,2.1526,3.1537,5.08,90.32,1.33,1.78,16.99,80.29,10.18,2.33,7.52,0.002928,7,0.0,0.0,0.0,0.0,0.0003,0.0088,0.0,0.0,0.0
1.3669,3.2729,3.7679,4.0,4.0,1.4599,1.6178,2.1526,3.1537,5.05,90.34,1.33,1.76,17.12,82.5,10.18,2.32,7.51,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
