x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
4.0,3.7,7.5,1.8,2.2,0.8,0.3,6.0,0.5,22.42,19.21,16.02,17.05,20.35,32.14,29.58,20.94,27.95,0.293939,1,0.3406,0.2316,0.3323,0.0526,0.0,0.4644,0.2415,0.1622,0.441
1.17,3.58,14.81,1.9,2.1,1.4,0.48,30.0,2.5,34.75,25.67,24.47,18.52,2.82,59.64,40.24,27.81,56.41,0.198888,7,0.0,0.0,0.0,0.0,0.5966,0.006,0.0,0.0,0.0
1.1026,3.58,14.81,1.7154,2.1,1.0605,0.3337,30.0,1.6351,21.22,32.19,22.75,17.95,21.33,48.96,37.4,23.94,39.48,0.158327,2,0.3758,0.0,0.052,0.0027,0.0,0.1841,0.041,0.0425,0.2104
1.0887,3.6031,14.8276,1.7381,2.1247,1.1859,0.3632,30.0,2.0408,25.73,27.11,23.65,18.24,16.13,53.81,38.22,25.02,45.1,0.094299,4,0.2433,0.0,0.0145,0.0,0.0,0.1032,0.0201,0.0,0.098
1.0726,3.6106,14.8276,1.7381,2.1482,1.2862,0.3992,30.0,2.2016,29.57,22.99,24.1,18.43,12.9,56.25,39.01,25.49,48.86,0.055635,5,0.1302,0.0804,0.0,0.0,0.0,0.0625,0.0,0.0,0.0229
1.0726,3.492,14.8276,1.7381,2.1506,1.3725,0.4235,30.0,2.297,32.58,26.47,23.86,18.0,10.57,57.77,39.02,25.75,51.81,0.018703,5,0.0417,0.0,0.006,0.0,0.0,0.0371,0.0,0.0,0.0
1.0532,3.556,14.8276,1.7381,2.1512,1.3797,0.4242,30.0,2.3532,32.96,23.81,24.24,18.31,9.99,58.74,39.36,25.91,52.62,0.020132,6,0.0305,0.0477,0.0,0.0,0.0,0.0209,0.0,0.0,0.0
1.0532,3.5254,14.8276,1.7381,2.1459,1.3867,0.4251,30.0,2.3778,33.16,25.51,24.16,18.18,9.72,59.07,39.24,25.95,52.95,0.009701,7,0.0247,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.0
1.0532,3.5254,14.8276,1.7381,2.1508,1.3935,0.431,30.0,2.404,33.66,24.78,24.24,18.19,9.28,59.5,39.36,26.03,53.34,0.005211,6,0.0099,0.0088,0.0,0.0,0.0,0.0083,0.0,0.0,0.0
1.0532,3.5014,14.8276,1.7381,2.1454,1.3957,0.4314,30.0,2.414,33.67,26.27,24.15,18.08,9.19,59.6,39.24,26.04,53.43,0.003898,7,0.0096,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0
1.0532,3.5014,14.8276,1.7381,2.1542,1.3979,0.4342,30.0,2.4248,34.0,25.25,24.2,18.09,9.0,59.86,39.33,26.08,53.57,0.000794,7,0.0001,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0
1.0532,3.5014,14.8276,1.7381,2.1638,1.399,0.4346,30.0,2.4311,34.23,24.21,24.25,18.1,8.9,60.08,39.39,26.11,53.64,0.01055,8,0.0,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0532,3.4648,14.8276,1.7381,2.1206,1.399,0.4346,30.0,2.4311,33.47,30.22,23.98,17.91,9.03,59.55,39.01,26.03,53.58,0.006016,5,0.0156,0.0,0.001,0.0049,0.0,0.0076,0.0,0.0,0.0
1.0405,3.4889,14.8276,1.7381,2.1367,1.3993,0.4353,30.0,2.4453,33.81,27.55,24.16,18.03,8.86,60.04,39.22,26.1,53.75,0.001861,8,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0405,3.4889,14.8276,1.7381,2.161,1.3995,0.4358,30.0,2.4453,34.26,24.97,24.23,18.04,8.79,60.34,39.35,26.13,53.74,0.000396,8,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0405,3.4837,14.8276,1.7381,2.1337,1.3995,0.4358,30.0,2.4453,33.78,28.06,24.13,18.01,8.86,60.0,39.18,26.09,53.75,0.002204,7,0.0066,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0
1.0405,3.4837,14.8276,1.7381,2.1343,1.3998,0.4361,30.0,2.4679,33.89,27.96,24.18,18.01,8.67,60.35,39.2,26.14,53.93,0.001077,8,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0405,3.4837,14.8276,1.7381,2.1517,1.4,0.438,30.0,2.4679,34.25,26.07,24.23,18.02,8.59,60.55,39.31,26.17,53.91,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
