x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
4,5,8,0,4,5,2,5,2,3.52,0.02,0.0,3.59,-0.1,19.87,0.58,0.2,3.2,0.87845,1,0.0,0.9979,0.9998,0.9282,1.0048,0.5584,0.9519,0.9921,0.936
4.0,5.0,8.0,0.28,1.14,4.6,8.0,0.61,8.0,1.13,5.81,28.16,42.22,45.17,92.55,6.42,6.83,25.3,0.343702,4,0.0,0.225,0.0,0.1557,0.0,0.0,0.465,0.7267,0.494
4.0,5.0,8.0,1.28,2.14,4.0,8.0,0.0,7.5,0.95,8.55,29.82,40.03,31.27,58.16,7.94,13.91,29.51,0.240141,5,0.0,0.0,0.0,0.1994,0.0,0.0,0.3384,0.4436,0.4099
4.0,5.0,8.0,3.2127,3.1235,4.3466,8.0,0.0,7.785,0.73,15.63,28.2,60.38,25.59,27.3,15.49,24.45,31.83,0.178668,6,0.0,0.0,0.0,0.0,0.0,0.3934,0.0,0.0222,0.3633
4.0,5.0,8.0,2.7153,3.0239,4.3466,8.0,0.3893,7.8293,0.72,13.14,28.41,56.29,27.05,32.67,13.87,18.63,33.79,0.164998,6,0.0,0.0,0.0,0.0,0.0,0.2739,0.0,0.2546,0.3243
4.0,5.0,8.0,2.372,2.9749,4.3466,8.0,0.6942,7.8682,0.71,11.58,28.57,53.63,28.06,36.67,12.88,15.09,35.53,0.174795,6,0.0,0.0,0.0,0.0,0.0,0.1851,0.0,0.3962,0.2894
4.0,5.0,8.0,2.0597,2.9554,4.3466,8.0,0.8131,7.8998,0.7,10.73,28.72,52.33,29.68,40.46,12.06,13.71,37.06,0.176745,6,0.0,0.0,0.0,0.0,0.0,0.1008,0.0,0.4516,0.2588
4.0,5.0,8.0,0.8328,3.0438,4.3466,8.0,0.465,7.9359,0.66,9.77,29.15,51.78,39.58,57.22,9.39,15.68,42.75,0.151762,6,0.0,0.0,0.0,0.0,0.0,0.0,0.2175,0.3728,0.1449
4.0,5.0,8.0,1.0461,3.178,4.3587,8.0,0.4144,7.9501,0.65,10.59,29.07,53.99,38.69,52.61,10.1,17.28,43.32,0.123951,6,0.0,0.0,0.0,0.0,0.0,0.0,0.1584,0.3087,0.1337
4.0,5.0,8.0,1.2255,3.2963,4.3687,8.0,0.3733,7.9535,0.63,11.29,28.98,55.78,37.78,48.95,10.73,18.68,43.8,0.100323,6,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.2529,0.1241
4.0,5.0,8.0,1.3748,3.4008,4.3787,8.0,0.3376,7.963,0.62,11.95,28.92,57.49,37.17,45.99,11.29,20.0,44.31,0.079131,6,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.1999,0.1137
4.0,5.0,8.0,1.4992,3.49,4.3869,8.0,0.3073,7.9654,0.62,12.5,28.85,58.87,36.56,43.63,11.78,21.14,44.73,0.063462,5,0.0,0.0,0.0,0.0,0.0,0.0305,0.0184,0.1545,0.1054
4.0,5.0,8.0,1.4319,3.3957,4.3937,8.0,0.5105,7.9721,0.63,11.59,28.84,56.9,36.03,45.29,11.47,18.25,44.41,0.098498,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0439,0.27,0.1117
4.0,5.0,8.0,1.5484,3.4884,4.401,8.0,0.4608,7.9764,0.62,12.19,28.78,58.41,35.62,43.03,11.95,19.54,44.88,0.081696,5,0.0,0.0,0.0,0.0,0.0,0.0439,0.0041,0.2183,0.1024
4.0,5.0,8.0,1.4662,3.4294,4.4058,8.0,0.482,7.9811,0.62,11.85,28.79,57.75,36.14,44.6,11.66,18.85,44.59,0.090155,5,0.0,0.0,0.0,0.0,0.0,0.009,0.0285,0.2461,0.1082
4.0,5.0,8.0,1.6581,3.3424,4.4669,8.0,0.377,7.9867,0.64,12.38,28.45,59.41,35.72,43.09,12.16,19.76,42.0,0.088994,6,0.0,0.0,0.0,0.0,0.0,0.0424,0.0,0.2095,0.16
