x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
40,40,40,40,40,40,40,40,40,37.57,21.01,31.6,34.06,11.39,60.14,5.55,33.87,29.82,0.353888,1,0.1651,0.4165,0.4254,0.0538,0.6203,0.1981,0.5376,0.0,0.1716
54.6,81.0,73.57,81.0,0.0,0.85,81.0,80.69,25.36,38.73,37.0,59.26,27.72,31.54,102.72,13.66,27.51,38.59,0.093796,6,0.1394,0.0,0.0,0.2299,0.0,0.0,0.0,0.083,0.0
51.9828,81.0,68.7427,74.3161,10.175,0.85,81.0,80.69,19.6216,46.81,33.43,55.54,30.01,31.0,102.56,13.45,29.0,37.04,0.061331,6,0.0,0.0713,0.0,0.1663,0.0,0.0,0.0,0.0333,0.0
29.0831,81.0,42.1806,43.7638,6.9814,38.9338,81.0,80.69,9.3683,41.32,34.24,50.83,36.99,31.83,85.65,12.7,35.4,36.69,0.04064,6,0.0819,0.049,0.0759,0.0,0.0,0.0,0.0,0.0,0.0
29.0831,81.0,45.3486,46.2708,15.0444,42.3647,81.0,80.69,9.3683,44.94,36.67,50.25,36.2,32.03,83.58,12.82,34.51,33.97,0.034402,6,0.0013,0.0,0.0863,0.0,0.0,0.0,0.0,0.0,0.0565
29.0831,81.0,48.3247,47.6153,18.8005,37.8004,81.0,80.69,9.1555,47.54,34.7,49.64,35.8,31.69,85.16,12.6,34.0,33.15,0.043538,5,0.0,0.036,0.0974,0.0055,0.0,0.0,0.0,0.0,0.079
29.0831,81.0,52.8962,39.9273,8.0483,47.1169,81.0,80.69,9.1555,43.37,37.98,53.87,37.38,32.37,81.03,12.75,33.32,36.07,0.013913,7,0.0363,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0
29.0831,81.0,55.0616,41.677,15.5355,46.6806,81.0,80.69,9.1555,46.43,38.19,52.52,36.8,32.3,80.87,12.75,32.63,33.58,0.026996,7,0.0,0.0,0.0452,0.0,0.0,0.0,0.0,0.0,0.0672
29.0831,81.0,57.1054,41.677,11.9206,41.5958,81.0,80.69,9.1555,45.7,35.39,53.22,37.07,31.94,82.95,12.44,32.56,34.94,0.015659,6,0.0,0.017,0.0323,0.0,0.0,0.0,0.0,0.0,0.0296
29.0831,81.0,67.8667,46.9729,7.0674,49.1366,81.0,80.69,9.1555,45.29,41.15,58.69,36.21,32.57,77.92,12.45,30.37,35.87,0.001215,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036
29.0831,81.0,67.8667,46.9729,6.5514,44.3382,81.0,80.69,9.1555,45.28,38.38,58.06,36.32,32.19,80.09,12.24,30.54,36.14,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
