x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
4.0,3.7,7.5,1.8,2.2,0.8,0.3,6.0,0.5,22.42,19.21,16.02,17.05,20.35,32.14,29.58,20.94,27.95,0.293939,1,0.3406,0.2316,0.3323,0.0526,0.0,0.4644,0.2415,0.1622,0.441
1.17,3.58,15.0,1.9,2.19,1.4,0.48,30.0,2.5,36.34,16.01,24.86,18.56,2.72,60.73,40.68,28.0,56.34,0.236339,7,0.0,0.3595,0.0,0.0,0.6111,0.0,0.0,0.0,0.0
1.0,3.46,15.0,1.84,2.1,1.22,0.42,30.0,2.1,27.25,33.35,23.3,17.71,11.69,54.7,38.26,26.15,47.36,0.075641,3,0.1986,0.0,0.0293,0.016,0.0,0.0883,0.0189,0.0,0.0528
1.0,3.5167,15.0,1.84,2.1119,1.2875,0.438,30.0,2.2147,29.77,29.08,23.8,18.07,9.51,56.4,38.98,26.49,50.1,0.046084,5,0.1243,0.0,0.0085,0.0,0.0,0.06,0.0005,0.0,0.0
1.0,3.5344,15.0,1.84,2.1137,1.2958,0.4587,30.0,2.3111,30.89,27.49,24.08,18.17,8.19,57.6,39.44,26.71,50.99,0.03326,7,0.0914,0.0,0.0,0.0,0.0,0.0399,0.0,0.0,0.0
1.0,3.5344,15.0,1.84,2.1364,1.3363,0.4633,30.0,2.367,32.57,24.82,24.28,18.24,7.07,58.82,39.72,26.92,52.58,0.015623,6,0.0419,0.0073,0.0,0.0,0.0,0.0196,0.0,0.0,0.0
1.0,3.4649,15.0,1.84,2.1469,1.3478,0.4659,30.0,2.4031,33.26,26.31,24.12,17.94,6.62,59.53,39.55,27.0,53.01,0.019649,5,0.0219,0.0,0.0,0.0032,0.0541,0.0078,0.0,0.0,0.0
1.0,3.6008,15.0,1.777,2.1558,1.1946,0.4162,30.0,2.0218,27.37,22.38,23.86,18.32,14.04,54.14,39.04,25.48,45.64,0.085732,4,0.195,0.1047,0.006,0.0,0.0,0.0976,0.0,0.0,0.0871
1.0,3.4841,15.0,1.777,2.1686,1.3535,0.4261,30.0,2.2743,32.29,24.74,23.97,17.99,10.02,58.14,39.1,26.15,51.58,0.020048,4,0.0504,0.0106,0.0012,0.0005,0.0,0.031,0.0,0.0,0.0
1.0,3.4855,15.0,1.777,2.1588,1.357,0.4266,30.0,2.325,32.39,25.63,24.06,18.0,9.61,58.75,39.08,26.25,52.06,0.017217,6,0.0473,0.0,0.0,0.0001,0.0,0.0209,0.0,0.0,0.0
1.0,3.5537,15.0,1.777,2.1679,1.3615,0.4268,30.0,2.3575,32.79,21.91,24.42,18.32,9.2,59.34,39.46,26.36,52.6,0.043042,6,0.0357,0.1236,0.0,0.0,0.0,0.011,0.0,0.0,0.0
1.0,3.5182,15.0,1.84,2.1309,1.3548,0.4654,30.0,2.3874,33.06,25.91,24.24,18.19,6.63,59.13,39.7,26.97,53.26,0.020486,6,0.0277,0.0,0.0,0.0,0.0529,0.0146,0.0,0.0,0.0
1.0,3.5182,15.0,1.7773,2.1614,1.2178,0.421,30.0,2.0502,28.17,24.85,23.6,17.97,13.51,54.59,38.81,25.54,46.22,0.069584,2,0.1714,0.006,0.0165,0.0018,0.0,0.0901,0.0049,0.0,0.0757
1.0,3.5332,15.0,1.7773,2.1652,1.2763,0.4358,30.0,2.1665,30.27,23.19,23.91,18.12,11.6,56.19,39.22,25.85,48.6,0.049591,4,0.1098,0.0724,0.0037,0.0,0.0,0.0636,0.0,0.0,0.0281
1.0,3.5179,15.0,1.7773,2.1593,1.3591,0.4367,30.0,2.3146,32.66,24.03,24.16,18.15,9.39,58.51,39.35,26.24,52.1,0.020208,6,0.0395,0.0387,0.0,0.0,0.0,0.0248,0.0,0.0,0.0
1.0,3.4827,15.0,1.7773,2.1545,1.3594,0.4369,30.0,2.3502,32.72,25.88,24.09,17.99,9.16,58.97,39.19,26.3,52.28,0.013771,6,0.0376,0.0,0.0,0.0004,0.0,0.0171,0.0,0.0,0.0
1.0,3.66,15.0,1.7773,2.2145,1.37,0.44,30.0,2.44,34.48,12.26,25.18,18.87,7.94,61.09,40.42,26.68,53.67,0.169877,8,0.0,0.5096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.4217,15.0,1.7773,2.1248,1.37,0.44,30.0,2.44,32.89,31.19,23.97,17.72,8.37,59.98,38.88,26.45,53.14,0.012111,4,0.0328,0.0,0.0012,0.0154,0.0,0.0004,0.003,0.0,0.0
1.0,3.4739,15.0,1.7773,2.1315,1.3762,0.448,30.0,2.4559,33.42,28.17,24.23,17.97,7.91,60.24,39.27,26.52,53.55,0.00572,7,0.0171,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
1.0,3.5871,15.0,1.7773,2.1443,1.3883,0.4489,30.0,2.4559,33.96,22.29,24.71,18.52,7.57,60.43,39.88,26.6,54.22,0.036106,7,0.0012,0.1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.4393,15.0,1.7773,2.1335,1.3881,0.448,30.0,2.4559,33.76,29.3,24.1,17.83,7.77,60.34,39.16,26.53,53.86,0.003892,7,0.0072,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0
1.0,3.4901,15.0,1.7773,2.1435,1.3941,0.4503,30.0,2.4559,34.14,26.17,24.33,18.08,7.56,60.46,39.48,26.57,54.16,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
