x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
5,5,5,5,5,5,5,5,5,7.4,1.52,0.76,0.37,7.15,1.44,0.9,3.96,1.89,0.892897,0,0.2601,0.9806,0.9842,0.9693,0.9702,0.9639,0.9102,0.9391,0.8106
9.0,9.0,7.03,8.38,9.0,9.0,9.0,5.8,9.0,7.84,114.35,44.65,8.55,336.65,52.67,10.68,33.77,13.89,0.201312,5,0.2159,0.0,0.0699,0.2872,0.0,0.0,0.0,0.4804,0.0
9.0,8.2293,7.5733,8.6095,9.0,9.0,8.5257,5.7543,9.0,13.45,71.03,45.37,13.18,410.21,44.4,9.78,43.68,11.37,0.115006,5,0.0,0.0893,0.0547,0.0,0.0,0.0,0.0218,0.328,0.0
9.0,8.2293,8.6562,8.9213,8.2372,9.0,8.7635,5.6258,9.0,12.44,88.87,47.09,12.4,271.08,48.9,10.28,58.71,8.61,0.05692,6,0.0,0.0,0.0189,0.0,0.0,0.0,0.0,0.0967,0.1394
9.0,8.7051,8.7689,8.9213,8.5175,9.0,8.1982,5.5445,9.0,10.33,50.89,45.95,17.39,390.34,39.15,9.31,64.39,15.28,0.119199,4,0.0,0.3475,0.0428,0.0,0.0,0.0212,0.0688,0.0094,0.0
9.0,8.7051,8.7721,8.9372,8.2772,9.0,8.5579,6.2283,9.0,9.74,74.14,43.78,14.26,268.41,50.59,9.83,62.11,12.64,0.038202,4,0.0264,0.0495,0.0879,0.0,0.0,0.0,0.0167,0.0445,0.0
9.0,8.3223,8.775,8.9503,8.2431,9.0,8.6517,6.1845,9.0,12.03,79.78,44.57,13.49,255.01,51.85,9.99,61.72,9.64,0.031536,5,0.0,0.0,0.0715,0.0,0.0,0.0,0.0007,0.0505,0.036
9.0,8.4978,8.778,8.9634,8.252,9.0,8.3399,6.1278,9.0,11.36,60.04,44.31,16.33,298.05,46.02,9.47,63.97,12.4,0.083027,5,0.0,0.2303,0.0769,0.0,0.0,0.0,0.0532,0.0158,0.0
9.0,8.4978,8.778,8.9727,8.0673,9.0,8.5688,6.0614,9.0,10.93,76.04,45.01,14.32,252.17,49.32,9.88,62.41,10.84,0.026356,5,0.0,0.0252,0.0624,0.0,0.0,0.0,0.0119,0.0398,0.0
9.0,8.4978,8.9609,8.9851,8.0625,9.0,8.7611,5.9737,9.0,10.61,88.81,45.58,12.67,233.49,52.13,10.24,64.27,9.77,0.02097,5,0.0,0.0,0.0505,0.0,0.0271,0.0,0.0,0.0113,0.0234
9.0,8.7858,8.9927,8.9956,8.6724,9.0,8.1988,5.8138,9.0,9.87,48.47,44.67,17.76,398.23,41.46,9.3,69.65,16.24,0.130487,5,0.0126,0.3786,0.0694,0.0,0.0,0.0,0.0701,0.0,0.0
9.0,8.2384,8.9927,8.9956,8.3306,9.0,8.4932,5.7771,9.0,12.83,66.55,46.14,15.1,309.81,45.72,9.76,67.19,10.1,0.051246,6,0.0,0.1468,0.0387,0.0,0.0,0.0,0.0241,0.0,0.0
9.0,8.2384,8.9927,8.9956,8.1681,9.0,8.7085,5.726,9.0,12.39,82.78,46.73,13.18,264.66,49.06,10.16,65.49,8.76,0.042306,7,0.0,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.1241
9.0,8.7046,8.9927,8.9956,8.2873,9.0,8.2688,5.6725,9.0,10.1,55.02,45.81,17.12,339.7,41.42,9.42,68.55,14.32,0.101233,6,0.0,0.2946,0.0455,0.0,0.0,0.0,0.0581,0.0,0.0
9.0,8.7046,8.9927,8.9956,7.97,9.0,8.6033,5.6267,9.0,9.49,78.45,46.64,14.11,260.66,46.48,10.0,65.89,11.81,0.019462,7,0.051,0.0,0.0284,0.0,0.0,0.0,0.0,0.0,0.0
9.0,7.9046,8.9927,8.9956,7.97,9.0,8.6033,5.34,9.0,14.59,76.15,48.63,14.11,273.45,44.31,9.99,65.89,7.36,0.088403,6,0.0,0.0237,0.0,0.0,0.0,0.0,0.0012,0.0,0.2641
9.0,8.6226,8.9927,8.9956,8.3377,9.0,8.0883,5.34,9.0,10.89,45.32,46.9,18.76,389.19,36.56,9.17,69.73,14.84,0.145438,5,0.0,0.4189,0.0229,0.0,0.0,0.0859,0.0834,0.0,0.0
9.0,8.6226,8.9927,8.9956,7.9953,9.0,8.6381,6.3181,9.0,9.98,80.35,43.85,13.79,221.69,53.2,9.96,65.7,11.07,0.038457,5,0.0022,0.0,0.0864,0.0,0.0763,0.0,0.0041,0.0,0.0
9.0,7.6038,8.9927,8.9956,8.7141,9.0,8.0935,5.9464,9.0,17.95,40.63,45.33,18.72,408.68,40.78,9.04,70.38,9.41,0.165101,5,0.0,0.4791,0.0556,0.0,0.0,0.0,0.0958,0.0,0.0592
9.0,8.4249,8.9927,8.9956,8.3768,9.0,8.3127,5.7842,9.0,11.91,55.97,45.67,16.72,339.44,42.89,9.46,68.42,12.27,0.097222,6,0.0,0.2825,0.0485,0.0,0.0,0.0,0.054,0.0,0.0
