x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
2.0,3.3,7.5,1.7,2.2,0.2,0.2,12.0,0.5,9.55,12.57,15.01,15.95,26.39,50.92,28.98,18.09,23.55,0.390362,0,0.6818,0.1024,0.2852,0.2027,0.4722,0.1513,0.326,0.2461,0.6008
1.09,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.46,39.58,14.33,20.87,20.94,49.86,67.45,44.48,24.71,59.37,0.002335,7,0.0,0.0,0.0064,0.0,0.0029,0.0,0.0,0.0,0.0
1.0598,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4706,39.67,14.33,20.91,20.95,49.9,67.82,44.5,24.74,59.48,0.001603,7,0.0,0.0,0.0044,0.0,0.002,0.0,0.0,0.0,0.0
1.0398,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4706,39.71,14.33,20.92,20.96,49.9,67.96,44.51,24.75,59.5,0.001436,7,0.0,0.0,0.0039,0.0,0.0019,0.0,0.0,0.0,0.0
1.0265,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4706,39.73,14.33,20.93,20.96,49.91,68.05,44.52,24.75,59.51,0.001327,7,0.0,0.0,0.0035,0.0,0.0019,0.0,0.0,0.0,0.0
1.021,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4783,39.77,14.33,20.95,20.96,49.94,68.21,44.53,24.77,59.58,0.000935,7,0.0,0.0,0.0025,0.0,0.0012,0.0,0.0,0.0,0.0
1.014,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4783,39.78,14.33,20.95,20.97,49.94,68.26,44.53,24.77,59.58,0.000878,7,0.0,0.0,0.0023,0.0,0.0012,0.0,0.0,0.0,0.0
1.0093,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4783,39.78,14.33,20.95,20.97,49.94,68.29,44.53,24.77,59.59,0.00084,7,0.0,0.0,0.0022,0.0,0.0012,0.0,0.0,0.0,0.0
1.0062,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4783,39.79,14.33,20.96,20.97,49.94,68.31,44.53,24.78,59.59,0.000815,7,0.0,0.0,0.0021,0.0,0.0012,0.0,0.0,0.0,0.0
1.0041,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.484,39.82,14.33,20.97,20.97,49.96,68.42,44.54,24.79,59.64,0.00054,7,0.0,0.0,0.0014,0.0,0.0007,0.0,0.0,0.0,0.0
1.0027,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4882,39.84,14.34,20.98,20.97,49.98,68.49,44.54,24.8,59.67,0.00034,7,0.0,0.0,0.0009,0.0,0.0004,0.0,0.0,0.0,0.0
1.0018,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4913,39.85,14.34,20.99,20.97,49.99,68.54,44.54,24.81,59.69,0.000196,7,0.0,0.0,0.0006,0.0,0.0001,0.0,0.0,0.0,0.0
1.0012,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4913,39.85,14.34,20.99,20.97,49.99,68.55,44.54,24.81,59.69,0.000191,7,0.0,0.0,0.0006,0.0,0.0001,0.0,0.0,0.0,0.0
1.0008,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4936,39.86,14.34,20.99,20.97,50.0,68.59,44.55,24.81,59.71,9.6e-05,8,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
1.0008,3.9,7.5,2.0,2.5,1.4,0.5,30.0,2.4936,39.86,14.34,20.99,20.97,50.0,68.59,44.55,24.81,59.71,9.6e-05,8,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0
