Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
1,0.6804,0.5145,0.5933,0.4555,0.5381,0.4109,0.9003,0.6178,0.6196,0.0665,0.0802,0.4632,0.1316,0.2455,0.1889,0.364,0.3061,0.6743,0.7538,4
2,0.4785,0.4591,0.4627,0.4672,0.5682,0.8973,0.8151,0.6967,0.6921,0.0534,0.0747,0.1858,0.6802,0.3963,0.2913,0.3029,0.3155,0.3649,0.834,5
3,0.9073,0.9051,0.6715,0.53,0.7658,0.4833,0.9465,0.6236,0.4717,0.0014,0.0028,0.0294,0.0115,0.042,0.0249,0.05,0.2634,0.9625,2.3645,1
4,0.6265,0.9991,0.7727,0.5466,0.7353,0.5324,0.5315,0.6486,0.6663,0.0003,0.0004,0.0003,0.0004,0.0009,0.0006,0.0019,0.8384,0.5942,2.638,1
5,0.5263,0.8151,0.4301,0.9467,0.7894,0.4709,0.74,0.9344,0.4608,0.0016,0.0238,0.0282,0.0135,0.0589,0.432,0.1309,0.7849,0.4221,1.8479,3
6,0.883,0.9803,0.4336,0.9235,0.8486,0.9668,0.4401,0.8752,0.587,0.0,0.0002,0.0001,0.0019,0.0042,0.0195,0.0061,0.3411,0.9478,2.646,1
7,0.6305,0.4715,0.8094,0.769,0.8732,0.9442,0.5324,0.7703,0.5711,0.0039,0.0106,0.0063,0.085,0.2202,0.3164,0.6565,0.279,0.5876,1.5311,2
8,0.5923,0.9743,0.9388,0.6441,0.4621,0.6982,0.7349,0.6767,0.9748,0.0041,0.0036,0.0063,0.008,0.004,0.0093,0.0817,1.0407,0.6416,2.3855,1
9,0.9566,0.9088,0.9932,0.7371,0.9489,0.8253,0.9515,0.4388,0.996,0.0,0.0,0.0,0.0001,0.0006,0.0007,0.0447,0.1596,1.2349,2.7142,1
10,0.9305,0.5223,0.8185,0.4532,0.903,0.7327,0.9613,0.6719,0.889,0.0017,0.0015,0.0194,0.022,0.0987,0.0344,0.1903,0.1001,1.1258,2.2781,1
11,0.4593,0.8957,0.7532,0.7372,0.4923,0.5069,0.8777,0.9919,0.7283,0.0007,0.0378,0.1003,0.0458,0.0467,0.144,0.2365,0.9473,0.3423,1.7028,3
12,0.8108,0.4132,0.6163,0.8471,0.5817,0.9765,0.8877,0.6211,0.7453,0.0024,0.0022,0.011,0.16,0.0943,0.3915,0.2944,0.144,0.9103,1.8342,3
13,0.6924,0.5516,0.9903,0.8345,0.6422,0.9672,0.8285,0.8469,0.5177,0.0001,0.0003,0.0006,0.0072,0.0054,0.0175,0.6477,0.3357,0.6841,2.4415,1
14,0.4944,0.4759,0.5892,0.9505,0.7793,0.8495,0.7804,0.6709,0.7852,0.0107,0.0111,0.0243,0.0636,0.099,0.7943,0.4875,0.3492,0.4051,1.4243,2
15,0.599,0.994,0.9048,0.6056,0.7773,0.5137,0.8623,0.4037,0.6747,0.0005,0.0002,0.0019,0.0009,0.0031,0.0025,0.0157,0.871,0.5505,2.6197,1
16,0.8881,0.8089,0.4649,0.6788,0.5628,0.5232,0.659,0.4564,0.576,0.035,0.0238,0.0602,0.0438,0.0571,0.1057,0.0564,0.2806,0.9509,1.6567,3
17,0.9236,0.5282,0.6387,0.6809,0.5778,0.9367,0.8214,0.5503,0.8903,0.0097,0.0053,0.0206,0.1214,0.0715,0.1274,0.1427,0.1119,1.1218,1.8543,1
18,0.8884,0.9335,0.6765,0.4009,0.5977,0.6553,0.5315,0.8712,0.6219,0.0061,0.0268,0.0137,0.0255,0.0257,0.0124,0.0436,0.3232,0.9598,2.1627,2
19,0.861,0.6097,0.8703,0.545,0.8901,0.6715,0.7554,0.6366,0.8579,0.0138,0.0112,0.0235,0.0258,0.117,0.0622,0.3453,0.2458,1.0362,1.6884,1
20,0.8637,0.6151,0.5103,0.8418,0.8625,0.85,0.4087,0.9754,0.7806,0.0014,0.0224,0.006,0.05,0.1295,0.2858,0.1381,0.2347,0.994,1.7997,2
21,0.9543,0.7405,0.9783,0.6624,0.4619,0.8551,0.5295,0.887,0.5908,0.0003,0.0016,0.0008,0.0041,0.0016,0.0039,0.0916,0.107,0.9983,2.6541,1
22,0.4572,0.6513,0.9325,0.5678,0.6477,0.6503,0.5874,0.5267,0.4083,0.0167,0.0301,0.0429,0.0651,0.0818,0.0741,0.7347,0.59,0.3252,1.4163,2
23,0.4617,0.4426,0.8225,0.8279,0.864,0.441,0.5378,0.5668,0.4613,0.0199,0.0334,0.0338,0.0243,0.1917,0.3861,0.7876,0.2865,0.3291,1.3426,3
24,0.6336,0.7868,0.718,0.6854,0.5926,0.6173,0.9568,0.7809,0.793,0.0113,0.0192,0.1758,0.121,0.1321,0.2292,0.3577,0.7246,0.6402,0.7386,2
25,0.6487,0.5726,0.9094,0.95,0.416,0.7067,0.4496,0.5033,0.6748,0.0114,0.0073,0.0062,0.0197,0.0078,0.1878,0.682,0.4007,0.6327,1.8857,1
26,0.4147,0.9124,0.5731,0.895,0.6864,0.895,0.6121,0.5579,0.5384,0.0049,0.006,0.0085,0.0472,0.0453,0.2078,0.1239,0.9319,0.2673,2.0252,1
27,0.4429,0.6863,0.6237,0.8996,0.6917,0.8442,0.5637,0.7763,0.8103,0.0262,0.0423,0.0284,0.1226,0.1273,0.6038,0.4427,0.7043,0.3325,1.0095,4
28,0.7642,0.62,0.8618,0.8039,0.5349,0.5111,0.9042,0.9965,0.5162,0.0001,0.0242,0.0823,0.0373,0.0451,0.1672,0.4602,0.3453,0.7942,1.6363,2
29,0.7995,0.5713,0.9602,0.988,0.5209,0.8554,0.762,0.8361,0.4517,0.0001,0.0004,0.0006,0.0018,0.0009,0.0573,0.4654,0.264,0.8456,2.4407,2
30,0.4128,0.6534,0.4631,0.7091,0.6909,0.5414,0.694,0.7219,0.7821,0.1447,0.1887,0.2439,0.1762,0.3693,0.5468,0.2696,0.647,0.2855,0.7578,6
31,0.7463,0.6051,0.7343,0.9362,0.7465,0.8709,0.5012,0.8496,0.7986,0.0058,0.0149,0.0068,0.0445,0.0574,0.3807,0.439,0.3798,0.8359,1.6159,2
32,0.776,0.4407,0.6061,0.8109,0.8966,0.4517,0.6593,0.9537,0.4097,0.002,0.0534,0.0439,0.0231,0.2302,0.4049,0.3069,0.1772,0.8176,1.5724,4
33,0.9573,0.7903,0.9319,0.6728,0.7881,0.82,0.7964,0.8404,0.9963,0.0009,0.0019,0.0033,0.0069,0.0117,0.0122,0.0888,0.1356,1.2356,2.5812,1
34,0.4927,0.7339,0.855,0.7923,0.6331,0.9885,0.9838,0.5181,0.4482,0.0001,0.0001,0.004,0.1128,0.0822,0.211,0.5627,0.6968,0.3731,1.9384,2
35,0.9469,0.8427,0.8208,0.7538,0.8341,0.4497,0.8288,0.6597,0.902,0.0039,0.0033,0.0098,0.0037,0.0226,0.0315,0.072,0.1687,1.1463,2.4454,1
36,0.8914,0.4342,0.8752,0.7503,0.8836,0.4263,0.6034,0.6996,0.5096,0.0054,0.0131,0.0121,0.0066,0.065,0.0843,0.283,0.0925,0.9485,2.0607,1
37,0.9708,0.4833,0.4675,0.9057,0.4432,0.643,0.76,0.6012,0.5653,0.0042,0.0056,0.0133,0.0128,0.0067,0.0765,0.0285,0.0325,1.0002,2.461,1
38,0.8212,0.7918,0.9961,0.8531,0.4828,0.694,0.8714,0.4922,0.9577,0.0004,0.0002,0.001,0.0011,0.0006,0.0036,0.3274,0.4933,1.0547,2.453,1
39,0.8237,0.9091,0.7221,0.831,0.4959,0.7322,0.4189,0.957,0.7778,0.0028,0.0263,0.0075,0.0309,0.0169,0.0847,0.1025,0.5019,0.9427,2.0693,2
40,0.4916,0.5512,0.4581,0.9436,0.9542,0.8058,0.4128,0.9292,0.5298,0.0009,0.0093,0.0026,0.016,0.1325,0.7697,0.2673,0.427,0.3709,1.9067,1
41,0.9936,0.6027,0.4772,0.6085,0.902,0.4293,0.4343,0.5217,0.6133,0.0018,0.0015,0.0011,0.0011,0.0128,0.0088,0.006,0.011,1.0126,2.7236,1
42,0.5316,0.6552,0.9728,0.6482,0.4066,0.6909,0.5745,0.8474,0.8564,0.0127,0.0294,0.0185,0.0348,0.0136,0.041,0.7922,0.6355,0.484,1.7862,2
43,0.7205,0.4911,0.8675,0.5938,0.509,0.449,0.6264,0.5842,0.6099,0.0702,0.0756,0.1048,0.0594,0.0822,0.1285,0.5966,0.2566,0.7368,1.2184,4
44,0.4086,0.7393,0.9175,0.7541,0.6373,0.7325,0.7029,0.4587,0.6534,0.0223,0.0123,0.0373,0.0597,0.0593,0.1238,0.6262,0.7482,0.2654,1.5038,3
45,0.8874,0.5439,0.5119,0.8665,0.7693,0.8167,0.9498,0.8113,0.5118,0.001,0.004,0.0302,0.0531,0.0821,0.2482,0.1172,0.1469,0.9449,2.0067,1
46,0.6162,0.9759,0.7387,0.9502,0.4819,0.9914,0.549,0.9261,0.7465,0.0,0.0001,0.0001,0.0061,0.0023,0.0424,0.0496,0.8752,0.5958,2.5511,1
47,0.9496,0.6702,0.7475,0.4084,0.6635,0.4976,0.8889,0.9151,0.905,0.0047,0.0188,0.0567,0.0246,0.0536,0.0225,0.1048,0.116,1.1502,2.0372,1
48,0.6095,0.9486,0.8093,0.4965,0.5459,0.5106,0.8197,0.9547,0.664,0.0023,0.0256,0.0457,0.0228,0.0289,0.0262,0.115,0.8464,0.5658,2.0064,2
49,0.8111,0.6847,0.4613,0.7714,0.4842,0.7952,0.6894,0.7578,0.8032,0.0457,0.0682,0.0804,0.1816,0.0837,0.3147,0.1359,0.3754,0.938,1.0261,4
50,0.4234,0.6387,0.8985,0.8604,0.8264,0.4537,0.7762,0.5442,0.453,0.0068,0.0108,0.0335,0.0139,0.0802,0.2112,0.7367,0.5755,0.2785,1.6918,1
51,0.7751,0.927,0.8272,0.5089,0.7212,0.7948,0.9517,0.7804,0.7273,0.0014,0.0027,0.0219,0.0339,0.0431,0.0255,0.119,0.6021,0.8516,2.2019,1
52,0.5566,0.8348,0.7104,0.8984,0.57,0.5201,0.4193,0.589,0.707,0.0409,0.0351,0.0192,0.0318,0.0432,0.283,0.3009,0.8193,0.4877,1.4789,3
53,0.9513,0.4555,0.5293,0.5687,0.4451,0.825,0.6666,0.8655,0.9204,0.0171,0.0424,0.0386,0.1094,0.0401,0.073,0.0706,0.056,1.1637,1.8118,2
54,0.6055,0.8377,0.4398,0.4271,0.6692,0.667,0.7692,0.5708,0.4812,0.0376,0.0593,0.1622,0.1701,0.2243,0.1022,0.1133,0.7486,0.5448,1.0784,6
55,0.5538,0.681,0.5796,0.595,0.7381,0.6486,0.9657,0.4173,0.7707,0.022,0.0077,0.2681,0.2096,0.3932,0.3237,0.3574,0.6332,0.4973,0.7551,4
56,0.8819,0.4658,0.8272,0.9428,0.9736,0.8819,0.5702,0.425,0.7556,0.0005,0.0002,0.0004,0.0022,0.0283,0.161,0.3021,0.1218,1.0011,2.3854,1
57,0.9587,0.7276,0.5361,0.5533,0.9976,0.6233,0.9624,0.5566,0.4197,0.0,0.0,0.0004,0.0003,0.0685,0.0358,0.0375,0.0943,0.9983,2.6064,1
58,0.4832,0.8803,0.8953,0.4236,0.8612,0.8701,0.5511,0.6824,0.8333,0.0091,0.0092,0.0071,0.0388,0.0972,0.0306,0.3418,0.973,0.3984,1.8453,1
59,0.4555,0.7946,0.8895,0.841,0.7899,0.9032,0.9805,0.6609,0.6076,0.0003,0.0005,0.0119,0.04,0.0623,0.1514,0.4964,0.8021,0.3239,2.095,2
60,0.871,0.5404,0.7944,0.5267,0.7051,0.6854,0.4743,0.4962,0.9607,0.0905,0.0371,0.0363,0.0954,0.1406,0.093,0.3366,0.1987,1.1262,1.3081,3
61,0.6102,0.5949,0.7377,0.5135,0.8051,0.5412,0.4438,0.7529,0.5127,0.0481,0.1482,0.0609,0.0992,0.3623,0.1871,0.5344,0.4401,0.5522,0.8271,4
62,0.5355,0.6555,0.7323,0.9455,0.6896,0.8384,0.6901,0.5622,0.8858,0.0179,0.0103,0.02,0.0584,0.0605,0.5301,0.6026,0.6463,0.5002,1.3738,2
63,0.9808,0.6736,0.8834,0.9554,0.651,0.6974,0.5262,0.9363,0.622,0.0001,0.0011,0.0005,0.0012,0.0013,0.0154,0.0431,0.0396,1.0131,2.7311,1
64,0.4886,0.9604,0.9753,0.6288,0.9412,0.5311,0.6493,0.6842,0.7081,0.0005,0.0006,0.0007,0.0006,0.0072,0.0053,0.1177,0.9636,0.3821,2.5661,1
65,0.6463,0.9446,0.4385,0.6761,0.8619,0.8972,0.7369,0.6066,0.5107,0.0025,0.0041,0.0086,0.036,0.0882,0.0838,0.0397,0.7811,0.6101,2.1427,1
66,0.736,0.5651,0.7872,0.4457,0.925,0.8614,0.8168,0.7403,0.8481,0.0091,0.0116,0.0266,0.0717,0.3381,0.1119,0.5359,0.3554,0.843,1.3974,3
67,0.8479,0.8238,0.8179,0.4085,0.6813,0.9984,0.9488,0.9909,0.9442,0.0,0.0001,0.0004,0.0885,0.0791,0.0319,0.2147,0.4478,1.0825,2.1711,1
68,0.5358,0.6057,0.9705,0.4184,0.8009,0.4171,0.786,0.8207,0.9155,0.0107,0.0197,0.0329,0.0112,0.0657,0.0219,0.8813,0.5751,0.5111,1.7308,1
69,0.5388,0.7263,0.4437,0.5473,0.6465,0.8365,0.9611,0.6783,0.8449,0.0168,0.0164,0.206,0.4068,0.3519,0.2932,0.2066,0.7404,0.4928,0.7245,4
70,0.7136,0.5879,0.5805,0.8682,0.8096,0.5868,0.8819,0.6265,0.5296,0.0102,0.017,0.0807,0.0516,0.1666,0.4773,0.3015,0.3603,0.7179,1.0372,1
71,0.8724,0.9228,0.7395,0.8557,0.5764,0.4446,0.9137,0.413,0.6907,0.0033,0.0013,0.0187,0.0062,0.0117,0.0523,0.0665,0.3696,0.9642,2.3826,1
72,0.5647,0.9846,0.8984,0.6524,0.5153,0.5408,0.7586,0.9188,0.7943,0.0011,0.0053,0.0069,0.0043,0.0043,0.0085,0.0437,0.952,0.5218,2.468,1
73,0.7985,0.5569,0.7673,0.779,0.9937,0.8851,0.9779,0.6831,0.4044,0.0,0.0001,0.0011,0.0031,0.1675,0.2359,0.3838,0.2546,0.85,2.1106,1
74,0.5131,0.6417,0.6658,0.8858,0.7466,0.5212,0.7814,0.4105,0.4833,0.0216,0.0163,0.0888,0.0493,0.1429,0.529,0.4688,0.552,0.402,0.9213,3
75,0.9511,0.5014,0.9327,0.6811,0.4149,0.8221,0.5424,0.4689,0.7242,0.0064,0.0031,0.0046,0.0184,0.0059,0.0196,0.1417,0.0603,1.0385,2.446,1
76,0.4195,0.9761,0.5094,0.716,0.7492,0.7336,0.4995,0.5987,0.4697,0.0051,0.0094,0.0073,0.0216,0.035,0.0472,0.0283,0.9603,0.2732,2.2731,1
77,0.4263,0.5805,0.5011,0.4271,0.9934,0.5661,0.5998,0.6354,0.7266,0.007,0.007,0.0075,0.0077,0.7709,0.2272,0.3346,0.5094,0.2961,1.7985,1
78,0.9735,0.9496,0.9174,0.5134,0.5584,0.4247,0.921,0.6496,0.8139,0.0004,0.0004,0.0026,0.0008,0.0015,0.0014,0.0134,0.0891,1.0948,2.7427,1
79,0.7605,0.4777,0.5515,0.7039,0.9272,0.4991,0.9584,0.5334,0.481,0.003,0.0041,0.073,0.0304,0.3555,0.3591,0.2649,0.2158,0.7889,1.6374,2
80,0.5621,0.6571,0.7702,0.8772,0.7172,0.4877,0.9012,0.5614,0.6753,0.0161,0.0133,0.0918,0.0376,0.1078,0.3936,0.5665,0.5687,0.4908,1.0476,2
81,0.8853,0.6782,0.7264,0.8716,0.6329,0.5263,0.9044,0.701,0.705,0.0068,0.0094,0.0456,0.0221,0.0382,0.1636,0.192,0.2296,0.9825,1.8518,1
82,0.5695,0.5443,0.4723,0.5215,0.6616,0.8657,0.5105,0.8323,0.7541,0.0698,0.171,0.0838,0.5067,0.4506,0.3232,0.2851,0.4171,0.5192,0.6467,4
83,0.4324,0.6664,0.9535,0.5453,0.5337,0.8076,0.8259,0.9335,0.914,0.0047,0.024,0.0449,0.0841,0.0472,0.055,0.8506,0.7202,0.3391,1.6446,3
84,0.6579,0.8996,0.7251,0.9559,0.4244,0.7291,0.849,0.8521,0.8018,0.0022,0.0057,0.0134,0.0163,0.0064,0.1682,0.1841,0.8107,0.686,2.103,1
85,0.5839,0.4908,0.6799,0.9725,0.818,0.6904,0.6336,0.9903,0.7102,0.0003,0.0156,0.0114,0.018,0.0461,0.6217,0.5541,0.3317,0.5329,1.8758,2
86,0.6541,0.9736,0.7974,0.5404,0.6999,0.67,0.6862,0.6522,0.5111,0.0039,0.0078,0.0114,0.0145,0.0216,0.0153,0.0538,0.78,0.6227,2.2703,1
87,0.6936,0.6675,0.8487,0.7891,0.4554,0.8962,0.6189,0.6587,0.4062,0.0063,0.02,0.0218,0.1204,0.0427,0.1981,0.5083,0.4729,0.6918,1.4207,1
88,0.9305,0.9241,0.7678,0.9353,0.9004,0.423,0.7565,0.5871,0.9074,0.0009,0.0006,0.0014,0.0005,0.0062,0.0327,0.0443,0.2375,1.1402,2.6059,1
89,0.955,0.4816,0.6853,0.5573,0.6516,0.6836,0.9188,0.8644,0.5306,0.002,0.011,0.0477,0.0443,0.0521,0.0447,0.0866,0.0491,0.9914,2.1449,1
90,0.7464,0.5072,0.6902,0.5175,0.4941,0.8015,0.4858,0.493,0.7057,0.1237,0.0705,0.0735,0.3225,0.1537,0.1838,0.4179,0.2627,0.8001,0.8421,4
91,0.9417,0.9454,0.7107,0.7356,0.8284,0.561,0.8288,0.8266,0.6216,0.0007,0.0024,0.0051,0.0031,0.0122,0.0157,0.0212,0.177,0.9988,2.6068,1
92,0.7942,0.6842,0.5893,0.7179,0.9483,0.8403,0.4203,0.6185,0.8798,0.0143,0.0105,0.0053,0.0387,0.2708,0.2878,0.2413,0.4207,0.9571,1.4585,2
93,0.972,0.9104,0.944,0.6857,0.9748,0.5131,0.4994,0.7302,0.7738,0.0001,0.0002,0.0001,0.0001,0.0031,0.0028,0.0244,0.0898,1.0709,2.7498,1
