Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
1,0.0,0.0,0.119,0.0706,0.5155,0.0,0.2936,0.3064,0.9566,0.6414,0.3403,0.3563,0.0,0.8623,0.1306,0.227,0.0,0.0,6.0644,0.5774,6
2,0.0,0.0,0.0,0.0805,0.2692,0.0,0.3067,0.2837,1.0,0.9038,0.4253,0.5289,0.0,0.5103,0.1567,0.0,0.0,0.0,7.8121,0.6667,5
3,0.0,0.0,0.0,0.0,0.0,0.0,0.4376,0.1799,1.0,0.9249,0.2687,0.7968,0.0,0.0,0.0,0.0,0.0,0.0,7.6936,0.8165,3
4,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.4443,1.0,0.9431,0.7802,0.2535,0.0,0.0,0.0,0.0,0.0,0.0,8.2097,0.8165,3
5,0.0,0.0,0.0,0.2063,0.0,0.0,0.0633,0.2294,1.0,1.1014,0.4162,0.1113,0.0,0.0,0.4049,0.0,0.0,0.0,8.0417,0.7454,4
6,0.0,0.0,0.0,0.2436,0.0,0.0,0.2711,0.4893,1.0,0.7607,0.7371,0.4783,0.0,0.0,0.4602,0.0,0.0,0.0,7.7817,0.7454,4
7,0.0,0.0,0.0,0.0,0.0828,0.0,0.0988,0.2358,1.0,1.1389,0.4509,0.194,0.0,0.1567,0.0,0.0,0.0,0.0,8.224,0.7454,4
8,0.0,0.0,0.0,0.0707,0.1199,0.0,0.0,0.4134,1.0,0.976,0.7328,0.0,0.0,0.2328,0.1372,0.0,0.0,0.0,7.9798,0.7454,4
9,0.0,0.0,0.0,0.0556,0.0313,0.0,0.1906,0.3177,1.0,1.0412,0.5724,0.3655,0.0,0.0586,0.1176,0.0,0.0,0.0,8.2277,0.6808,4
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.2896,1.0,1.1224,0.5499,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,8.2821,0.8468,2
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0978,0.2937,1.0,1.1087,0.5432,0.1955,0.0,0.0,0.0,0.0,0.0,0.0,8.3637,0.8165,3
12,0.0,0.0,0.0,0.0,0.0,0.3044,0.1101,0.2773,1.0,0.9928,0.4672,0.1915,0.5675,0.0,0.0,0.0,0.0,0.0,8.0668,0.7454,4
13,0.0,0.0,0.0,0.0,0.0,0.1008,0.1024,0.2957,1.0,1.0865,0.5536,0.1931,0.1955,0.0,0.0,0.0,0.0,0.0,8.3143,0.7454,4
14,0.0,0.0,0.0,0.0,0.0,0.0,0.1262,0.1702,1.0,1.1806,0.323,0.2535,0.0,0.0,0.0,0.0,0.0,0.0,8.2591,0.8165,3
15,0.0,0.0,0.0,0.0,0.0,0.0,0.1263,0.2898,1.0,1.0992,0.5385,0.2535,0.0,0.0,0.0,0.0,0.0,0.0,8.4053,0.8165,3
16,0.0,0.0,0.0,0.9685,0.0,0.0,0.0,0.6152,1.0,0.0331,0.0487,0.0,0.0,0.0,1.2486,0.0,0.0,0.0,2.0398,0.8165,3
17,0.0,0.0,0.0,0.0,0.0,0.4012,0.5649,0.6712,1.0,0.3194,0.5599,0.7792,0.7347,0.0,0.0,0.0,0.0,0.0,5.9042,0.7454,4
18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,2.5139,0.9428,1
19,0.0,0.4725,0.0,0.0,0.0,0.0,0.0227,0.2768,1.0,0.8361,0.3935,0.029,0.0,0.0,0.0,0.0,0.8413,0.0,6.2046,0.765,3
20,0.4574,0.0,0.0,0.0,0.0,0.0,0.0,0.2887,1.0,0.842,0.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.8266,6.2875,0.8185,2
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.9428,1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.4316,0.4837,1.0,0.7111,0.6678,0.7816,0.0,0.0,0.0,0.0,0.0,0.0,7.5864,0.8165,3
23,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0296,1.0,0.8967,0.0423,0.0,0.0,0.8699,0.0,0.0,0.0,0.0,6.3988,0.8165,3
24,0.0,0.0,0.0,0.0,0.0,0.3315,0.0,0.482,1.0,0.7915,0.7433,0.0,0.6193,0.0,0.0,0.0,0.0,0.0,7.6554,0.8165,3
25,0.0,0.0,0.0,0.3253,0.0,0.3003,0.1798,0.3365,1.0,0.7997,0.4729,0.2699,0.4929,0.0,0.6193,0.0,0.0,0.0,7.5177,0.6667,5
26,0.0,0.0,0.0,0.0,0.0,0.0,0.1843,0.3157,0.8455,0.9185,0.5193,0.3132,0.0,0.0,0.0,0.0,0.0,0.0,7.4585,0.8165,3
27,0.0,0.0,0.0,0.0,0.2303,0.2686,0.2368,0.3524,1.0,0.8449,0.5177,0.3923,0.4812,0.4418,0.0,0.0,0.0,0.0,7.9064,0.6667,5
28,0.0,0.0,0.0,0.0,0.0,0.0,0.2292,0.2892,1.0,1.0501,0.5144,0.4418,0.0,0.0,0.0,0.0,0.0,0.0,8.4142,0.8165,3
29,0.0,0.0,0.0,0.0,0.0,0.0,0.1901,0.3179,1.0,1.047,0.5756,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,8.4292,0.8165,3
30,0.0,0.0,0.0,0.0,0.0,0.1946,0.2685,0.3415,1.0,0.9373,0.5543,0.4917,0.3676,0.0,0.0,0.0,0.0,0.0,8.2787,0.7454,4
31,0.0,0.0,0.0,0.0,0.0,0.0584,0.2072,0.284,1.0,1.0653,0.5013,0.4031,0.1176,0.0,0.0,0.0,0.0,0.0,8.3318,0.7454,4
32,0.1305,0.0,0.0,0.0,0.0,0.2223,0.2214,0.3844,1.0,0.8962,0.6091,0.3901,0.4146,0.0,0.0,0.0,0.0,0.2535,8.052,0.7116,4
