x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.94,27.88,1.13,1.04,20.44,83.76,11.81,1.83,4.28,0.323969,3,0.4115,0.6558,0.06,0.3871,0.0,0.0,0.0,0.0834,0.4298
1.0,4.0,4.0,4.0,4.0,2.0,2.6,4.0,1.0,6.19,90.27,1.6,2.94,9.6,15.48,4.45,2.74,8.34,0.357734,6,0.0,0.0,0.0,0.0,0.4351,0.8089,0.5551,0.0,0.0
1.6,3.4,3.4,4.0,4.0,1.46,2.26,3.4,1.0,4.74,92.0,1.54,2.13,14.38,71.17,5.6,2.68,7.85,0.161583,5,0.0514,0.0,0.0,0.0,0.1541,0.1214,0.4403,0.0,0.0
1.5398,3.0355,2.6468,4.0,4.0,1.4535,1.5418,1.6624,1.9872,4.07,90.5,1.37,1.55,19.8,89.53,11.42,2.5,7.42,0.069093,6,0.1861,0.0,0.0,0.0906,0.0,0.0,0.0,0.0,0.0102
1.5183,3.2033,2.6952,4.0,4.0,1.4535,1.7465,1.9276,2.2525,4.41,90.18,1.37,1.66,18.97,84.66,10.8,2.46,7.46,0.040571,6,0.1189,0.0,0.0,0.0253,0.0,0.0,0.0,0.0,0.0053
1.5118,3.2971,2.7322,4.0,4.0,1.4535,1.7658,2.1074,2.3877,4.53,90.13,1.37,1.74,18.74,80.36,10.28,2.44,7.5,0.031718,6,0.0948,0.0,0.0,0.0,0.0,0.0079,0.0,0.0,0.0
1.5118,2.9734,3.5193,4.0,4.0,1.4535,1.7658,2.2967,2.7165,4.68,90.99,1.36,1.58,17.35,90.26,9.68,2.37,7.49,0.033454,5,0.0642,0.0,0.0,0.0703,0.0,0.0,0.0318,0.0,0.0007
1.467,3.2908,3.7942,4.0,4.0,1.4535,1.8214,2.2879,2.9247,5.01,91.18,1.37,1.76,16.29,81.25,9.71,2.36,7.53,0.016984,7,0.0,0.0,0.0,0.0,0.0417,0.0,0.0293,0.0,0.0
1.4427,3.2908,3.6727,4.0,4.0,1.4535,1.5272,1.996,2.9247,4.84,90.82,1.37,1.74,17.63,81.79,10.62,2.36,7.49,0.01093,7,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011
1.4427,3.3162,3.6788,4.0,4.0,1.4535,1.5272,2.039,2.9724,4.88,90.82,1.36,1.76,17.59,80.44,10.49,2.35,7.5,0.008596,7,0.0249,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0
1.4427,3.2775,3.6845,4.0,4.0,1.4521,1.5272,2.0733,3.0143,4.87,90.82,1.35,1.74,17.59,82.46,10.39,2.34,7.5,0.008707,7,0.0261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002
1.4427,3.29,3.8391,4.0,4.0,1.4521,1.5272,2.2341,3.1183,5.07,91.19,1.34,1.77,17.12,81.68,9.88,2.33,7.53,0.003946,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0
1.4386,3.29,3.8391,4.0,4.0,1.4521,1.5272,2.1932,3.1183,5.06,91.16,1.34,1.77,17.14,81.71,10.02,2.33,7.52,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
