x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.04,-0.06,-0.09,0.12,0.18,0.25,0.35,0.5,0.71,0.168965,1,0.1048,0.25,0.2627,0.0,0.0179,0.1071,0.1161,0.1667,0.2478
0.6109,0.7504,0.7314,0.8102,0.8119,0.8827,0.7844,0.6064,0.9097,-0.03,-0.05,-0.07,0.12,0.18,0.27,0.4,0.6,0.85,0.041754,3,0.0,0.0,0.0649,0.016,0.0129,0.0329,0.0042,0.0,0.0998
0.5875,0.6589,0.7414,0.7769,0.801,0.8899,0.7602,0.6064,0.9251,-0.04,-0.05,-0.08,0.12,0.18,0.28,0.41,0.6,0.85,0.042556,5,0.0,0.0,0.0868,0.0,0.0,0.0076,0.0,0.0009,0.0933
0.6081,0.647,0.7402,0.8201,0.831,0.9174,0.7602,0.6064,0.9645,-0.03,-0.04,-0.07,0.12,0.18,0.29,0.43,0.61,0.89,0.020687,6,0.0,0.0,0.0207,0.0045,0.0,0.0,0.0,0.0,0.0583
0.6357,0.6634,0.7335,0.7736,0.7783,0.9373,0.7602,0.6064,0.9744,-0.03,-0.05,-0.07,0.12,0.18,0.28,0.42,0.62,0.9,0.01707,7,0.0,0.0,0.0277,0.0,0.0,0.0,0.0,0.0,0.0431
0.6615,0.6819,0.7418,0.7748,0.7867,0.9527,0.7602,0.6064,0.9812,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.62,0.91,0.011182,6,0.0,0.0,0.0,0.0,0.0036,0.0136,0.0,0.0,0.0305
0.6536,0.6672,0.7251,0.7624,0.7894,0.9497,0.7602,0.6064,0.9452,-0.03,-0.05,-0.07,0.12,0.18,0.28,0.41,0.6,0.88,0.026265,5,0.0,0.0,0.0433,0.0,0.0,0.0176,0.0,0.0014,0.0634
0.6456,0.6607,0.7193,0.7693,0.7891,0.9473,0.7602,0.6064,0.9703,-0.03,-0.05,-0.07,0.12,0.18,0.28,0.42,0.61,0.9,0.017323,6,0.0,0.0,0.0275,0.0,0.0,0.0,0.0,0.0,0.0441
0.6464,0.6507,0.7006,0.8007,0.8232,0.9427,0.7602,0.6064,0.9813,-0.03,-0.04,-0.07,0.12,0.18,0.29,0.42,0.61,0.91,0.011616,7,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0343
0.6689,0.666,0.7127,0.8084,0.8241,0.9548,0.7602,0.6064,0.987,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.61,0.92,0.00856,7,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0,0.0232
0.667,0.6612,0.7116,0.8015,0.818,0.9562,0.7602,0.6064,0.9731,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.61,0.91,0.0121,7,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0363
0.6656,0.6567,0.7093,0.7949,0.8065,0.9575,0.7602,0.6064,0.9747,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.61,0.91,0.011791,7,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0352
0.6859,0.6848,0.7178,0.7957,0.8082,0.9663,0.7602,0.6064,0.9813,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.41,0.61,0.92,0.00948,5,0.0,0.0,0.0,0.0103,0.0064,0.0092,0.0,0.0,0.024
0.6582,0.6426,0.6974,0.7909,0.8139,0.9523,0.7602,0.6064,0.9768,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.61,0.91,0.012513,7,0.0,0.0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0352
0.6794,0.6611,0.7149,0.7958,0.8162,0.9562,0.7602,0.6064,0.9828,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.61,0.92,0.008277,7,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0243
0.6783,0.6565,0.7113,0.7892,0.8068,0.9575,0.7602,0.6064,0.9848,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.61,0.92,0.007595,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228
0.6949,0.6565,0.7113,0.7892,0.8068,0.9575,0.7602,0.6064,0.9877,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.42,0.61,0.93,0.005295,7,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0157
0.708,0.6353,0.7052,0.7464,0.7773,0.9675,0.7602,0.6064,0.9782,-0.03,-0.04,-0.07,0.12,0.18,0.28,0.41,0.6,0.92,0.009798,5,0.0,0.0,0.0175,0.0,0.0,0.0098,0.0,0.003,0.0213
