x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
5,3,3,3,3,3,3,3,5,7.56,0.74,50.44,0.05,53.67,0.3,22.12,11.29,3.88,0.613699,2,0.6219,0.9508,0.0,0.999,0.0061,0.9906,0.2627,0.0,0.225
3.0,5.0,5.0,4.72,3.0,5.0,5.0,4.86,3.27,40.21,31.08,14.91,85.56,38.78,64.69,19.04,6.21,10.12,0.276015,5,0.0,0.0,0.5741,0.0,0.2819,0.0,0.3652,0.3785,0.0
3.47,4.6,4.6,4.72,5.0,4.6,4.6,4.46,3.22,24.64,19.85,22.3,57.52,47.82,46.49,25.88,9.81,6.58,0.135012,5,0.0,0.0,0.3629,0.0,0.1145,0.0,0.1374,0.0192,0.0
3.4009,4.5248,4.3577,4.72,4.9317,4.555,4.4188,4.2755,3.22,20.7,16.88,29.27,54.79,50.67,38.6,28.44,11.34,5.3,0.060843,6,0.0,0.0,0.1637,0.0,0.0616,0.0,0.052,0.0,0.0
3.3536,4.4621,4.1821,4.72,4.8983,4.4828,4.4188,4.1264,3.22,20.23,14.92,33.57,50.6,52.7,34.82,30.12,11.41,4.79,0.021137,5,0.0,0.0055,0.0407,0.0,0.0241,0.0,0.0,0.0,0.0419
3.4142,4.4348,4.1401,4.72,4.8868,4.441,4.4823,4.224,3.22,21.03,15.69,34.5,48.26,52.7,37.35,29.01,10.86,4.85,0.017453,5,0.0,0.0,0.0142,0.0,0.0241,0.0,0.0332,0.0,0.0293
3.462,4.4091,4.11,4.72,4.8793,4.3932,4.5381,4.0835,3.22,21.88,14.25,35.32,45.68,52.78,35.12,30.46,10.35,4.93,0.024841,5,0.0,0.0501,0.0,0.0484,0.0226,0.0,0.0,0.0,0.014
3.499,4.3848,4.2103,4.72,4.8793,4.4327,4.5871,4.1904,3.22,22.43,15.65,33.4,47.81,52.41,38.24,29.27,9.91,5.24,0.020133,4,0.0,0.0,0.0458,0.004,0.0294,0.0,0.0242,0.0092,0.0
3.4309,4.3328,4.0697,4.72,4.8666,4.4479,4.4091,4.0549,3.22,18.84,14.01,36.46,48.64,54.26,32.88,30.87,11.4,4.38,0.050666,6,0.058,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.124
3.5414,4.4037,4.1859,4.72,4.8666,4.4738,4.5485,4.1668,3.22,21.88,15.6,33.93,50.09,51.5,37.32,29.57,10.15,5.14,0.019113,6,0.0,0.0,0.0306,0.0,0.0464,0.0,0.0142,0.0,0.0
3.4785,4.3484,4.0501,4.72,4.8585,4.4218,4.5485,4.0353,3.22,21.51,14.09,36.81,47.21,53.39,34.4,30.93,10.25,4.76,0.026541,5,0.0,0.0604,0.0,0.0165,0.0113,0.0,0.0,0.0,0.0479
3.519,4.3334,4.1607,4.72,4.8585,4.4559,4.5981,4.149,3.22,22.17,15.49,34.74,49.08,52.84,37.58,29.71,9.79,5.1,0.010703,5,0.0,0.0,0.0073,0.0,0.0215,0.0,0.0096,0.0206,0.0
3.4531,4.2845,4.0308,4.72,4.8523,4.4259,4.4169,4.0201,3.22,18.57,13.59,37.44,47.43,54.88,32.14,31.21,11.32,4.27,0.062781,5,0.0716,0.0942,0.0,0.0119,0.0,0.0,0.0,0.0,0.146
3.5658,4.3634,4.1542,4.72,4.8523,4.5187,4.5567,4.1392,3.22,21.64,15.73,34.82,52.65,51.57,37.07,29.86,10.05,5.05,0.015187,6,0.0,0.0,0.0052,0.0,0.045,0.0,0.0047,0.0,0.0
3.5001,4.3098,4.0253,4.72,4.8473,4.4675,4.5567,4.0232,3.22,21.28,14.37,37.48,49.72,53.46,34.49,31.03,10.16,4.69,0.025136,6,0.0,0.0422,0.0,0.0,0.01,0.0,0.0,0.0,0.0617
3.5392,4.2993,4.1403,4.72,4.8473,4.4314,4.6061,4.127,3.22,22.05,15.13,35.35,47.73,53.26,37.07,29.94,9.7,5.04,0.011219,5,0.0,0.0,0.0,0.0056,0.0138,0.0,0.0019,0.0301,0.0
