x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.94,27.88,1.13,1.04,20.44,83.76,11.81,1.83,4.28,0.323969,3,0.4115,0.6558,0.06,0.3871,0.0,0.0,0.0,0.0834,0.4298
1.0,4.0,4.0,4.0,4.0,2.0,2.6,4.0,1.0,6.19,90.27,1.6,2.94,9.6,15.48,4.45,2.74,8.34,0.357734,6,0.0,0.0,0.0,0.0,0.4351,0.8089,0.5551,0.0,0.0
1.6,3.4,3.4,4.0,4.0,1.49,2.26,3.4,1.0,4.74,92.0,1.54,2.13,14.38,71.07,5.6,2.68,7.84,0.161691,5,0.0517,0.0,0.0,0.0,0.1541,0.1226,0.4403,0.0,0.0
1.5824,3.1733,3.3642,4.0,4.0,1.4871,2.1407,3.0344,1.3506,4.47,91.57,1.46,1.86,15.54,83.73,6.9,2.6,7.67,0.112802,6,0.1057,0.0,0.0,0.0,0.0859,0.0,0.3098,0.0,0.0
1.4684,3.3113,3.0406,4.0,4.0,1.4871,1.5244,1.7271,2.2759,4.64,90.09,1.39,1.72,19.04,79.81,11.29,2.46,7.46,0.024572,6,0.072,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,0.0054
1.4684,3.2552,3.6024,4.0,4.0,1.4871,1.5244,1.9868,2.6344,4.87,90.94,1.39,1.72,17.8,82.96,10.64,2.4,7.47,0.00848,7,0.0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033
1.4684,3.2812,3.6095,4.0,4.0,1.4871,1.5244,2.0251,2.7148,4.86,90.94,1.39,1.74,17.77,81.84,10.52,2.39,7.48,0.009299,7,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021
1.4684,3.2933,3.8025,4.0,4.0,1.4871,1.5244,2.2036,2.9148,4.96,91.38,1.38,1.77,17.21,81.37,9.97,2.36,7.51,0.002992,7,0.0086,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0
1.4669,3.3167,3.8057,4.0,4.0,1.4871,1.5244,2.1942,2.9624,4.98,91.36,1.37,1.78,17.19,80.17,10.0,2.35,7.52,0.003682,7,0.0042,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0
1.4669,3.2518,3.8087,4.0,4.0,1.4869,1.5244,2.2217,3.0045,4.95,91.35,1.36,1.75,17.22,83.45,9.92,2.34,7.51,0.00444,7,0.0104,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0
1.4156,3.2538,3.8941,4.0,4.0,1.4869,1.5244,2.0825,3.3161,5.32,91.02,1.29,1.74,17.09,83.25,10.37,2.3,7.49,0.000532,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016
1.4156,3.2538,3.8941,4.0,4.0,1.4869,1.5244,2.0954,3.3161,5.33,91.02,1.29,1.74,17.08,83.24,10.33,2.3,7.49,0.000453,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014
1.4156,3.2538,3.8941,4.0,4.0,1.4869,1.5244,2.1079,3.3161,5.33,91.02,1.29,1.74,17.08,83.23,10.29,2.3,7.49,0.000374,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011
1.4156,3.2538,3.8941,4.0,4.0,1.4869,1.5244,2.1199,3.3161,5.33,91.03,1.29,1.74,17.07,83.22,10.26,2.3,7.49,0.000298,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009
1.4156,3.2538,3.8941,4.0,4.0,1.4869,1.5244,2.1316,3.3161,5.34,91.03,1.29,1.74,17.07,83.21,10.22,2.3,7.49,0.000223,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007
1.4156,3.2538,3.8941,4.0,4.0,1.4869,1.5244,2.1429,3.3161,5.34,91.03,1.29,1.74,17.06,83.2,10.18,2.3,7.5,0.00015,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004
1.4156,3.2538,3.8941,4.0,4.0,1.4869,1.5244,2.1712,3.3161,5.35,91.03,1.29,1.75,17.05,83.18,10.1,2.3,7.5,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
