x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
4.0,3.7,7.5,1.8,2.2,0.8,0.3,6.0,0.5,22.42,19.21,16.02,17.05,20.35,32.14,29.58,20.94,27.95,0.293939,1,0.3406,0.2316,0.3323,0.0526,0.0,0.4644,0.2415,0.1622,0.441
1.11,3.58,14.27,1.86,2.1,1.4,0.44,30.0,2.5,33.61,27.44,24.19,18.49,4.96,60.39,39.65,27.17,56.01,0.097052,7,0.0116,0.0,0.0,0.0,0.2909,0.0,0.0,0.0,0.0
1.0833,3.58,14.27,1.7369,2.1315,1.1453,0.3508,30.0,1.8455,24.22,28.41,22.9,18.08,18.18,51.77,37.94,24.39,42.8,0.118197,3,0.2877,0.0,0.0459,0.0,0.0,0.1371,0.0271,0.0246,0.1439
1.0797,3.5885,14.3587,1.7598,2.1484,1.2485,0.3834,30.0,2.1941,28.4,24.64,23.71,18.27,13.27,56.29,38.69,25.43,47.95,0.06062,3,0.1648,0.0146,0.0119,0.0,0.0,0.0618,0.0078,0.0,0.0411
1.0645,3.5664,14.3589,1.7598,2.1566,1.3042,0.4088,30.0,2.2676,30.59,23.78,23.82,18.26,11.47,57.47,39.06,25.65,49.94,0.039847,4,0.1003,0.0489,0.0074,0.0,0.0,0.0422,0.0,0.0,0.0011
1.0493,3.5231,14.3595,1.7598,2.1222,1.3726,0.4133,30.0,2.3676,32.08,28.75,23.79,18.14,9.77,58.86,38.97,25.89,52.71,0.020079,5,0.0565,0.0,0.0087,0.0,0.0,0.019,0.0007,0.0,0.0
1.0374,3.5366,14.3598,1.7598,2.1371,1.3821,0.4419,30.0,2.4092,33.4,25.82,23.99,18.24,8.68,59.51,39.47,26.02,53.25,0.00644,6,0.0175,0.0,0.0005,0.0,0.0,0.0082,0.0,0.0,0.0
1.0262,3.5489,14.3599,1.7598,2.1467,1.3882,0.4448,30.0,2.4327,33.87,24.22,24.13,18.31,8.32,60.06,39.64,26.1,53.65,0.010451,7,0.0037,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0262,3.5451,14.3599,1.7598,2.1411,1.3921,0.4465,30.0,2.4327,33.92,24.91,24.1,18.3,8.24,60.0,39.63,26.09,53.76,0.001455,6,0.0024,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0262,3.5192,14.3599,1.7598,2.1427,1.3947,0.4489,30.0,2.4347,34.08,25.69,24.0,18.18,8.16,60.05,39.56,26.09,53.79,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
