x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
30,10,30,10,10,30,30,30,10,4.47,3.3,2.77,4.52,1.53,1.9,3.59,2.86,6.02,0.203352,3,0.2554,0.0574,0.3836,0.059,0.3882,0.0484,0.0,0.0,0.0
0.0,20.0,42.0,10.21,7.09,54.2,60.0,30.0,3.97,6.14,3.48,4.94,4.99,2.27,1.71,2.74,2.83,5.57,0.056943,6,0.0,0.0054,0.0,0.0,0.0929,0.1433,0.0,0.0,0.0
0.0,32.1192,47.7064,34.8659,7.09,46.1737,47.405,30.0,3.97,5.69,3.37,4.72,4.51,2.46,2.46,2.47,2.67,5.37,0.030069,4,0.0523,0.038,0.0,0.0601,0.0156,0.0,0.0102,0.0,0.0
0.0,30.6074,43.781,33.7943,5.7703,46.5375,47.405,30.0,3.6467,5.64,3.2,4.62,4.58,2.38,2.26,2.65,2.83,5.46,0.041407,5,0.0597,0.086,0.0,0.0468,0.0477,0.0,0.0,0.0,0.0
0.0,30.6074,46.7779,36.5415,2.7677,46.9921,47.405,30.0,2.3831,5.74,3.25,4.75,4.54,2.53,2.42,2.58,2.76,5.45,0.033196,6,0.0427,0.0712,0.0,0.055,0.0,0.0,0.0,0.0,0.0
0.0,30.6074,49.1494,26.4404,1.3373,45.0926,47.405,30.0,1.5892,5.78,3.81,4.63,4.76,2.34,2.57,2.52,2.6,5.54,0.02417,6,0.036,0.0,0.0,0.0073,0.0625,0.0,0.0,0.0,0.0
0.0,30.6074,49.1494,41.265,1.1177,53.7254,49.7439,30.0,1.0684,6.16,3.06,5.03,4.58,2.85,2.5,2.57,2.88,5.43,0.04417,7,0.0,0.1244,0.0,0.0457,0.0,0.0,0.0,0.0,0.0
0.0,30.6074,50.3658,35.8821,1.0421,52.1047,49.7439,30.0,1.0684,5.93,3.21,4.74,4.5,2.51,2.37,2.32,2.55,5.28,0.042255,5,0.0109,0.0825,0.0,0.0627,0.0,0.0,0.0722,0.0,0.0
0.0,29.0562,47.2037,31.5077,0.8526,51.1677,49.7439,30.0,0.9863,5.95,3.33,4.69,4.71,2.45,2.3,2.57,2.75,5.48,0.01863,5,0.0082,0.0478,0.0,0.0182,0.0211,0.0,0.0,0.0,0.0
0.0,29.0562,48.5535,31.7793,0.702,50.5995,49.9727,30.0,0.9108,5.95,3.4,4.73,4.68,2.47,2.36,2.51,2.67,5.45,0.013914,5,0.0091,0.0287,0.0,0.0258,0.0131,0.0,0.0,0.0,0.0
0.0,29.0562,49.7366,31.423,0.5774,50.1815,50.1899,30.0,0.841,5.94,3.47,4.75,4.65,2.46,2.4,2.44,2.59,5.42,0.014849,4,0.0105,0.0089,0.0,0.0311,0.0151,0.0,0.0244,0.0,0.0
0.0,27.6574,45.1478,31.1967,0.5126,49.9428,50.3817,30.0,0.7764,5.87,3.27,4.7,4.69,2.41,2.19,2.65,2.8,5.51,0.027097,5,0.0222,0.0668,0.0,0.0221,0.0341,0.0,0.0,0.0,0.0
0.0,27.6574,46.7459,30.9666,0.4211,49.3299,50.6079,30.0,0.7158,5.89,3.38,4.76,4.69,2.45,2.28,2.6,2.73,5.5,0.016548,5,0.0189,0.0336,0.0,0.023,0.0212,0.0,0.0,0.0,0.0
0.0,27.6574,48.1231,30.8351,0.346,49.0985,50.8189,30.0,0.6602,5.96,3.51,4.84,4.73,2.52,2.39,2.6,2.72,5.53,0.005463,7,0.0074,0.0,0.0,0.0146,0.0,0.0,0.0,0.0,0.0
0.0,27.6574,48.1231,30.6649,0.3238,49.9776,50.8189,30.0,0.622,5.92,3.42,4.75,4.68,2.44,2.31,2.53,2.66,5.46,0.014711,5,0.0141,0.023,0.0,0.0258,0.0235,0.0,0.0,0.0,0.0
0.0,27.6574,49.3432,30.6422,0.2661,50.0046,51.0284,30.0,0.574,5.93,3.47,4.77,4.66,2.45,2.35,2.47,2.59,5.43,0.013288,4,0.0115,0.0078,0.0,0.0295,0.0188,0.0,0.0133,0.0,0.0
0.0,26.3831,44.8647,30.6053,0.2187,50.1404,51.2262,30.0,0.5299,5.9,3.28,4.75,4.72,2.43,2.16,2.69,2.82,5.53,0.024312,5,0.0173,0.0632,0.0,0.0164,0.0275,0.0,0.0,0.0,0.0
0.0,26.3831,46.4871,30.5419,0.194,49.6026,51.4273,30.0,0.4888,5.89,3.36,4.77,4.69,2.44,2.22,2.61,2.73,5.5,0.018575,5,0.0184,0.0402,0.0,0.0237,0.0244,0.0,0.0,0.0,0.0
0.0,26.3831,47.901,30.5219,0.1594,49.2303,51.6214,30.0,0.4508,5.95,3.49,4.86,4.72,2.51,2.34,2.6,2.71,5.53,0.00608,6,0.0077,0.0021,0.0,0.0164,0.0,0.0,0.0,0.0,0.0
0.0,26.3831,49.6561,26.4461,0.082,52.6142,51.6214,30.0,0.3138,6.23,3.71,4.84,4.97,2.56,2.47,2.66,2.77,5.65,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
