x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
5,3,3,3,3,3,3,3,5,7.56,0.74,50.44,0.05,53.67,0.3,22.12,11.29,3.88,0.613699,2,0.6219,0.9508,0.0,0.999,0.0061,0.9906,0.2627,0.0,0.225
3.44,5.0,5.0,4.03,3.0,5.0,4.82,5.0,3.33,35.36,32.52,14.59,85.26,43.94,65.9,16.55,7.61,9.67,0.26516,5,0.0,0.0,0.583,0.0,0.1863,0.0,0.4483,0.2391,0.0
3.0,4.6,4.6,4.03,3.68,4.6,4.42,4.6,3.27,21.9,21.11,28.42,57.24,60.34,43.71,24.28,11.7,6.02,0.089268,7,0.0,0.0,0.188,0.0,0.0,0.0,0.1907,0.0,0.0
3.0,4.6,4.3888,4.03,3.6729,4.6,4.42,4.3883,3.2656,22.13,18.57,33.91,57.23,60.43,38.1,27.24,11.69,5.48,0.032365,7,0.0,0.0,0.0311,0.0,0.0,0.0,0.092,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.42,4.2199,3.2644,22.31,16.84,37.51,57.23,60.48,34.24,29.28,11.68,5.13,0.008044,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.42,4.1027,3.2634,22.36,15.77,37.59,57.23,60.47,31.93,30.54,11.67,5.13,0.000716,8,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4368,4.1826,3.2634,22.61,16.54,37.54,57.23,60.44,33.72,29.68,11.55,5.17,0.003574,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0107,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4368,4.061,3.2625,22.67,15.47,37.62,57.23,60.43,31.4,30.95,11.54,5.17,0.006254,8,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4557,4.1605,3.2625,22.95,16.4,37.55,57.23,60.4,33.56,29.9,11.41,5.22,0.001077,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4557,4.0523,3.2596,23.0,15.46,37.63,57.23,60.39,31.52,31.03,11.4,5.22,0.005051,8,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4721,4.1569,3.2596,23.24,16.42,37.56,57.23,60.36,33.73,29.94,11.28,5.26,0.000708,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4721,4.0492,3.2589,23.29,15.48,37.63,57.23,60.36,31.7,31.05,11.27,5.26,0.003134,8,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4876,4.2447,3.2596,23.47,17.29,37.49,57.23,60.34,35.74,28.94,11.17,5.3,0.011726,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0352,0.0,0.0
3.0,4.6,4.2297,4.03,3.6723,4.6,4.4876,4.1015,3.2568,23.54,15.98,37.6,57.23,60.33,32.89,30.51,11.16,5.3,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
