x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.01,0.02,0.03,0.06,0.12,0.25,0.991376,0,0.9837,0.9878,0.9897,0.9913,0.9922,0.9935,0.9942,0.9948,0.9951
1.0,1.0,0.51,1.0,1.0,0.42,0.42,0.49,0.0,4.98,5.18,14.04,33.43,0.0,0.0,55.37,0.0,0.0,0.666667,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.8,0.8,0.87,0.8,0.8,0.0,0.62,0.49,0.2,0.0,0.0,0.0,25.11,6.28,7.85,5.86,11.27,14.09,0.667842,3,1.0,1.0,1.0,0.0,0.0,0.0,0.4573,0.5303,0.7237
1.0,0.87,0.67,1.0,0.86,0.0,0.62,0.24,0.0,0.0,0.0,0.0,56.65,9.22,0.0,32.44,14.69,0.0,0.756489,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3879,1.0
0.8,1.0,1.0,0.8,0.92,0.2,0.62,0.09,0.2,0.37,4.68,3.15,33.19,3.61,11.27,0.0,0.0,14.09,0.529546,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7237
1.0,0.8,0.8,0.8,0.92,0.2,0.62,0.09,0.0,0.59,6.01,4.05,42.58,4.63,14.46,18.08,22.6,0.0,0.3339,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583,1.0
0.4815,0.6136,0.8,0.8,0.92,0.2,0.62,0.09,0.0,0.22,2.22,1.49,15.73,1.71,5.34,6.68,21.02,58.59,0.142294,6,0.0,0.0,0.0,0.0,0.1453,0.0,0.3817,0.124,0.0
0.6182,0.6632,0.6945,0.8072,0.8499,0.1757,0.5935,0.09,0.0,0.21,2.09,1.58,18.2,3.9,6.2,14.15,23.53,43.14,0.051768,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197,0.1541
0.6031,0.6293,0.6945,0.8072,0.8499,0.1757,0.5935,0.09,0.0,0.19,1.94,1.46,16.84,3.61,5.74,13.1,25.26,44.85,0.040198,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206
0.5611,0.6293,0.6945,0.8072,0.8499,0.1757,0.5935,0.09,0.0,0.18,1.8,1.36,15.67,3.36,5.34,12.19,23.5,49.6,0.011476,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207,0.0275
0.5372,0.6227,0.6945,0.8072,0.8499,0.1757,0.5935,0.09,0.0,0.17,1.71,1.29,14.85,3.18,5.06,11.55,22.9,52.3,0.01523,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457,0.0
0.5468,0.6182,0.6945,0.8072,0.8499,0.1757,0.5935,0.09,0.0,0.17,1.73,1.3,15.0,3.21,5.11,11.67,23.59,51.21,0.005683,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0
0.5472,0.6071,0.6945,0.8072,0.8499,0.1757,0.5935,0.09,0.0,0.17,1.7,1.28,14.74,3.16,5.03,11.47,24.29,51.17,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
