x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
5,5,5,5,5,5,5,5,5,7.4,1.52,0.76,0.37,7.15,1.44,0.9,3.96,1.89,0.892897,0,0.2601,0.9806,0.9842,0.9693,0.9702,0.9639,0.9102,0.9391,0.8106
9.0,9.0,7.18,5.67,9.0,8.4,9.0,5.8,9.0,6.99,119.02,35.98,3.48,336.65,45.65,7.48,16.31,12.92,0.377368,4,0.3006,0.0,0.2504,0.71,0.0,0.0,0.2517,0.7491,0.0
9.0,8.2,8.39,8.59,9.0,9.0,8.2,5.2,8.88,13.18,48.34,44.72,13.87,494.28,35.55,9.26,53.91,12.76,0.147688,4,0.0,0.3803,0.0683,0.0,0.0,0.1112,0.0744,0.1706,0.0
9.0,8.2,8.464,8.59,8.7002,9.0,8.5824,6.0354,8.9056,12.57,73.04,42.86,11.18,334.32,47.57,9.77,52.34,10.06,0.080663,4,0.0,0.0635,0.107,0.0679,0.0,0.0,0.0227,0.1948,0.0
9.0,8.2,8.464,8.9047,8.1615,9.0,8.4705,5.8044,8.97,12.87,70.0,45.62,14.42,289.45,45.03,9.74,57.28,9.81,0.055903,4,0.0,0.1025,0.0495,0.0,0.0,0.0,0.0259,0.1188,0.0194
9.0,8.6574,8.7407,8.9757,7.643,9.0,8.3903,5.6719,8.9784,9.82,68.58,46.2,15.57,248.83,43.09,9.64,62.29,12.17,0.046359,4,0.0179,0.1208,0.0375,0.0,0.0,0.0,0.0357,0.0418,0.0
9.0,8.2857,8.7486,8.9808,7.5795,9.0,8.5328,5.6675,8.9873,12.0,77.25,47.05,14.47,226.36,45.37,9.87,61.57,9.06,0.04163,3,0.0,0.0096,0.0198,0.0,0.0568,0.0,0.0134,0.0528,0.0944
9.0,8.416,8.7542,8.9842,7.815,9.0,8.1108,5.6401,8.9895,11.9,50.9,46.43,18.31,300.88,38.69,9.17,64.61,12.3,0.120091,4,0.0,0.3475,0.0328,0.0,0.0,0.0328,0.0828,0.006,0.0
9.0,8.416,8.7542,8.9874,7.6241,9.0,8.5175,6.3096,8.9917,11.26,76.11,44.21,14.71,199.37,50.77,9.75,61.95,9.9,0.065314,3,0.0,0.0243,0.0789,0.0,0.1693,0.0,0.0248,0.0469,0.0098
9.0,8.5143,8.7737,8.9896,7.8841,9.0,7.6901,6.1883,8.9932,11.87,32.55,43.72,22.18,323.45,37.32,8.49,67.49,15.25,0.204091,5,0.0,0.5827,0.0892,0.0,0.0,0.0669,0.1512,0.0,0.0
9.0,8.5143,8.7737,8.9896,7.4757,9.0,8.5497,6.8646,8.9951,10.55,79.58,41.57,14.47,152.92,57.58,9.71,61.91,10.07,0.130258,5,0.0,0.0,0.134,0.0,0.3628,0.0,0.029,0.0475,0.0
9.0,8.5143,8.7872,8.9896,8.7318,9.0,7.7031,5.9053,8.9966,12.36,27.97,44.1,22.16,468.22,35.32,8.56,69.07,17.1,0.224238,5,0.0,0.6414,0.0813,0.0,0.0,0.117,0.1442,0.0,0.0
9.0,8.5143,8.7872,8.9896,7.9318,9.0,9.0,5.0,9.0,10.09,111.85,49.49,10.66,234.15,49.37,10.88,59.76,8.49,0.06849,5,0.0,0.0,0.0,0.1115,0.0244,0.0,0.0,0.0806,0.1507
9.0,8.816,8.9655,8.9972,8.6742,9.0,7.5378,5.0,9.0,10.45,23.05,46.89,23.73,539.42,28.09,8.44,73.02,20.47,0.260281,5,0.0,0.7044,0.023,0.0,0.0,0.2978,0.1558,0.0,0.0
9.0,8.816,8.9655,8.9972,8.0411,9.0,8.2018,6.2816,9.0,9.36,53.73,43.33,17.72,279.2,45.45,9.23,68.13,15.04,0.113694,5,0.0638,0.3112,0.0974,0.0,0.0,0.0,0.0771,0.0,0.0
9.0,8.2318,8.9655,8.9972,8.0379,9.0,8.4823,6.1996,9.0,12.74,68.49,44.66,15.19,250.69,49.18,9.68,66.37,9.62,0.04971,5,0.0,0.1219,0.0695,0.0,0.0,0.0,0.0325,0.0,0.0385
9.0,8.6772,8.9655,8.9972,8.038,9.0,8.3557,6.0397,9.0,10.04,61.97,44.71,16.33,275.65,45.69,9.51,67.17,13.12,0.074029,6,0.0,0.2055,0.0686,0.0,0.0,0.0,0.0489,0.0,0.0
