x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
0.9,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.03,0.04,0.06,0.09,0.13,0.22,0.38,0.73,1.57,0.290557,3,0.0,0.0,0.2454,0.4188,0.3358,0.46,0.3676,0.2545,0.0
0.0,0.0,0.15,0.0,1.0,0.0,0.0,0.67,1.0,0.25,0.36,0.19,0.2,1.27,0.57,0.83,0.71,0.77,0.187795,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785,0.4898
0.4817,0.3754,0.15,0.0,1.0,0.0,0.0,0.67,1.0,0.16,0.23,0.12,0.13,0.83,0.37,0.54,0.91,1.39,0.067822,4,0.0,0.0,0.0,0.1276,0.0,0.0747,0.0973,0.0711,0.0708
0.5024,0.4073,0.3679,0.2117,0.6331,0.1277,0.0,0.7848,1.0,0.18,0.3,0.15,0.21,0.55,0.44,0.67,0.92,1.42,0.026812,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583,0.0554
0.5137,0.4563,0.3679,0.2117,0.6331,0.1277,0.0,0.7848,1.0,0.17,0.29,0.14,0.2,0.52,0.42,0.64,0.95,1.43,0.017911,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259,0.0471
0.5244,0.4953,0.3679,0.2117,0.6331,0.1277,0.0,0.7848,1.0,0.16,0.28,0.14,0.19,0.5,0.41,0.62,0.98,1.44,0.013138,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0393
0.5526,0.5301,0.3679,0.2117,0.6331,0.1277,0.0,0.7848,1.0,0.16,0.27,0.13,0.18,0.48,0.39,0.59,0.98,1.47,0.015269,6,0.0,0.0,0.0,0.0,0.0,0.0375,0.0182,0.0,0.0191
0.5573,0.4804,0.4165,0.215,0.6331,0.1277,0.0,0.7848,1.0,0.16,0.27,0.13,0.18,0.48,0.39,0.64,0.94,1.48,0.017974,6,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,0.0416,0.0157
0.5385,0.5172,0.4095,0.257,0.6331,0.1277,0.0,0.7848,1.0,0.15,0.26,0.13,0.18,0.46,0.4,0.63,0.98,1.46,0.009706,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291
0.5787,0.5172,0.4095,0.257,0.6331,0.1277,0.0,0.7848,1.0,0.15,0.25,0.12,0.17,0.45,0.39,0.61,0.95,1.5,0.01304,6,0.0,0.0,0.0,0.0,0.0,0.0228,0.0,0.0318,0.0008
0.5488,0.5141,0.4081,0.3024,0.6331,0.1277,0.0,0.7848,1.0,0.15,0.25,0.12,0.17,0.45,0.42,0.62,0.97,1.47,0.007804,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086,0.0218
0.5614,0.5477,0.4081,0.3024,0.6331,0.1277,0.0,0.7848,1.0,0.14,0.24,0.12,0.17,0.43,0.41,0.6,0.99,1.48,0.00439,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0128
0.5403,0.5164,0.4522,0.3024,0.6331,0.1277,0.0,0.7848,1.0,0.14,0.25,0.12,0.17,0.44,0.41,0.65,0.98,1.46,0.009276,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278
0.5711,0.5164,0.4522,0.3024,0.6331,0.1277,0.0,0.7848,1.0,0.14,0.24,0.12,0.16,0.43,0.4,0.63,0.95,1.49,0.008841,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,0.006
0.5783,0.5507,0.4522,0.3024,0.6331,0.1277,0.0,0.7848,1.0,0.13,0.23,0.11,0.16,0.41,0.39,0.61,0.97,1.5,0.010066,6,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0069,0.001
0.5618,0.5593,0.4412,0.3412,0.6331,0.1277,0.0,0.7848,1.0,0.13,0.23,0.11,0.16,0.41,0.41,0.61,0.99,1.48,0.004186,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126
0.592,0.5593,0.4412,0.3412,0.6331,0.1277,0.0,0.7848,1.0,0.13,0.22,0.11,0.15,0.4,0.4,0.59,0.97,1.51,0.005608,6,0.0,0.0,0.0,0.0,0.0,0.0011,0.0106,0.013,0.0
0.5121,0.5552,0.481,0.3494,0.6331,0.1277,0.0,0.7848,1.0,0.13,0.23,0.11,0.16,0.41,0.42,0.66,1.03,1.43,0.016091,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483
0.5573,0.5552,0.481,0.3494,0.6331,0.1277,0.0,0.7848,1.0,0.13,0.22,0.11,0.15,0.4,0.4,0.64,0.99,1.48,0.005243,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157
0.5971,0.5552,0.481,0.3494,0.6331,0.1277,0.0,0.7848,1.0,0.13,0.22,0.11,0.15,0.39,0.39,0.61,0.96,1.52,0.011379,6,0.0,0.0,0.0,0.0146,0.0,0.0231,0.0,0.0205,0.0
0.5652,0.5774,0.4473,0.3401,0.5955,0.1551,0.0,0.7848,1.0,0.13,0.23,0.11,0.17,0.39,0.4,0.6,1.0,1.48,0.00339,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102
0.6129,0.5774,0.4473,0.3401,0.5955,0.1551,0.0,0.7848,1.0,0.13,0.22,0.11,0.16,0.37,0.38,0.58,0.96,1.53,0.020073,6,0.0,0.0,0.0,0.0,0.0,0.0408,0.0398,0.0194,0.0
0.4869,0.5672,0.4874,0.3421,0.5955,0.1526,0.0,0.7848,1.0,0.14,0.24,0.12,0.17,0.41,0.42,0.67,1.06,1.4,0.022314,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0669
0.5477,0.5672,0.4874,0.3421,0.5955,0.1526,0.0,0.7848,1.0,0.13,0.23,0.11,0.16,0.39,0.4,0.64,1.01,1.47,0.007558,7,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0225
0.5752,0.5512,0.4804,0.3593,0.5955,0.1526,0.0,0.7848,1.0,0.13,0.22,0.11,0.16,0.38,0.4,0.63,0.98,1.5,0.001665,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0032
0.5762,0.5818,0.4804,0.3593,0.5955,0.1526,0.0,0.7848,1.0,0.13,0.22,0.11,0.16,0.37,0.39,0.61,1.0,1.5,0.005864,7,0.0,0.0,0.0,0.0,0.0,0.0174,0.0,0.0,0.0025
0.6123,0.5593,0.4744,0.3922,0.5955,0.1526,0.0,0.7848,1.0,0.12,0.21,0.1,0.15,0.36,0.4,0.6,0.95,1.53,0.010449,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0313,0.0
0.5261,0.5586,0.5119,0.3922,0.5955,0.1526,0.0,0.7848,1.0,0.13,0.22,0.11,0.16,0.38,0.42,0.67,1.02,1.44,0.012688,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0381
0.5684,0.5586,0.5119,0.3922,0.5955,0.1526,0.0,0.7848,1.0,0.12,0.21,0.1,0.15,0.37,0.41,0.64,0.99,1.49,0.002642,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079
0.6055,0.5586,0.5119,0.3922,0.5955,0.1526,0.0,0.7848,1.0,0.12,0.21,0.1,0.15,0.35,0.39,0.62,0.95,1.53,0.010403,6,0.0,0.0,0.0,0.006,0.0,0.0168,0.0,0.0256,0.0
0.5728,0.5781,0.4975,0.3892,0.5804,0.1573,0.0,0.7923,1.0,0.12,0.22,0.11,0.16,0.36,0.4,0.62,1.0,1.49,0.001618,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049
0.6093,0.5781,0.4975,0.3892,0.5804,0.1573,0.0,0.7923,1.0,0.12,0.21,0.1,0.15,0.35,0.39,0.6,0.96,1.53,0.010834,7,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0156,0.0
0.5741,0.6065,0.4863,0.4214,0.5804,0.1573,0.0,0.7923,1.0,0.12,0.21,0.1,0.15,0.34,0.41,0.6,1.02,1.49,0.001316,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039
0.6194,0.6065,0.4863,0.4214,0.5804,0.1573,0.0,0.7923,1.0,0.11,0.2,0.1,0.14,0.33,0.39,0.58,0.97,1.54,0.02096,5,0.0,0.0,0.0,0.0406,0.0,0.0258,0.04,0.0059,0.0
0.5341,0.5727,0.5059,0.435,0.5549,0.177,0.0,0.7923,1.0,0.13,0.22,0.11,0.16,0.35,0.43,0.65,1.03,1.45,0.010761,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323
0.5784,0.5727,0.5059,0.435,0.5549,0.177,0.0,0.7923,1.0,0.12,0.21,0.1,0.16,0.34,0.42,0.63,0.99,1.5,0.00032,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
0.6131,0.5727,0.5059,0.435,0.5549,0.177,0.0,0.7923,1.0,0.12,0.2,0.1,0.15,0.33,0.4,0.61,0.96,1.53,0.007603,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228,0.0
