x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
30,10,30,10,10,30,30,30,10,4.47,3.3,2.77,4.52,1.53,1.9,3.59,2.86,6.02,0.203352,3,0.2554,0.0574,0.3836,0.059,0.3882,0.0484,0.0,0.0,0.0
0.0,20.0,42.0,12.09,1.42,53.73,60.0,30.0,4.32,6.14,3.47,4.97,4.98,2.28,1.71,2.73,2.83,5.59,0.055905,6,0.0,0.0081,0.0,0.0,0.0871,0.1431,0.0,0.0,0.0
0.0,21.3761,46.1054,17.5945,1.42,52.128,57.2558,30.0,4.32,6.06,3.59,4.87,4.88,2.3,1.96,2.6,2.65,5.53,0.026764,7,0.0,0.0,0.0,0.0,0.0782,0.0183,0.0,0.0,0.0
0.0,22.1693,47.6775,22.6662,1.42,52.128,55.9782,30.0,4.32,6.06,3.55,4.87,4.82,2.38,2.08,2.56,2.62,5.49,0.016049,8,0.0,0.0,0.0,0.0,0.0481,0.0,0.0,0.0,0.0
0.0,22.1693,47.6775,27.0141,1.42,52.128,56.081,30.0,4.32,6.07,3.45,4.97,4.75,2.48,2.1,2.57,2.66,5.48,0.006114,6,0.0,0.014,0.0,0.0101,0.0063,0.0,0.0,0.0,0.0
0.0,22.1693,48.8486,29.7134,1.3296,52.342,56.1161,30.0,4.32,6.07,3.4,5.02,4.67,2.54,2.14,2.5,2.61,5.43,0.013286,7,0.0,0.0294,0.0,0.0269,0.0,0.0,0.0,0.0,0.0
0.0,22.1693,50.0021,26.493,1.2425,51.0432,56.1161,30.0,4.32,6.05,3.6,4.99,4.71,2.48,2.2,2.45,2.52,5.44,0.009214,6,0.0,0.0,0.0,0.0196,0.0067,0.0,0.0183,0.0,0.0
0.0,21.8581,46.5997,29.9123,1.1621,51.4185,56.1774,30.0,4.32,6.02,3.33,5.04,4.68,2.54,2.06,2.61,2.71,5.48,0.018114,7,0.0,0.0486,0.0,0.0243,0.0,0.0,0.0,0.0,0.0
0.0,21.8581,48.0144,26.6227,1.0863,50.0231,56.1774,30.0,4.32,5.98,3.52,4.99,4.69,2.46,2.12,2.53,2.59,5.47,0.009271,6,0.004,0.0,0.0,0.0219,0.0167,0.0,0.0,0.0,0.0
0.0,21.8581,48.0144,29.8802,0.9381,51.2803,56.2397,30.0,4.2409,6.02,3.39,5.04,4.65,2.54,2.11,2.54,2.63,5.44,0.014771,7,0.0,0.0324,0.0,0.0302,0.0,0.0,0.0,0.0,0.0
0.0,21.8581,49.2582,26.6484,0.8763,50.3904,56.2397,30.0,4.2409,6.01,3.57,5.0,4.69,2.48,2.17,2.48,2.54,5.45,0.008476,6,0.0,0.0,0.0,0.0224,0.0093,0.0,0.0075,0.0,0.0
0.0,21.8361,45.5238,29.2114,0.8193,50.6448,56.2973,30.0,4.2409,5.98,3.33,5.04,4.69,2.51,2.03,2.65,2.74,5.5,0.017792,6,0.0027,0.0484,0.0,0.0223,0.0,0.0,0.0,0.0,0.0
0.0,21.8361,47.0518,26.0422,0.6748,50.0468,56.2973,30.0,3.9189,5.97,3.5,4.98,4.72,2.44,2.08,2.57,2.63,5.49,0.010003,5,0.0049,0.0014,0.0,0.0177,0.0237,0.0,0.0,0.0,0.0
0.0,21.8361,48.3508,27.3876,0.5559,50.2173,56.3595,30.0,3.6204,6.0,3.52,5.03,4.68,2.49,2.14,2.52,2.58,5.46,0.00817,6,0.0003,0.0,0.0,0.0241,0.0044,0.0,0.0,0.0,0.0
0.0,21.8361,48.3508,30.4776,0.4872,50.6312,56.4142,30.0,3.4441,5.99,3.39,5.07,4.61,2.55,2.12,2.5,2.59,5.42,0.016774,6,0.001,0.0313,0.0,0.0394,0.0,0.0,0.0,0.0,0.0
0.0,21.8361,49.5583,27.1192,0.4004,50.5674,56.4142,30.0,3.2423,6.04,3.58,5.04,4.69,2.51,2.19,2.48,2.54,5.45,0.007854,7,0.0,0.0,0.0,0.022,0.0,0.0,0.0085,0.0,0.0
0.0,21.8163,45.669,26.3361,0.3744,50.9709,56.4142,30.0,3.2423,5.99,3.39,4.96,4.73,2.43,2.0,2.62,2.7,5.5,0.014499,4,0.0022,0.0308,0.0,0.0141,0.0272,0.001,0.0,0.0,0.0
0.0,22.5269,48.7475,27.543,0.3087,50.8417,56.3391,30.0,2.9963,6.05,3.53,5.04,4.71,2.51,2.17,2.51,2.59,5.47,0.006535,8,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0
0.0,22.5269,48.7475,27.2801,0.2643,51.325,56.3391,30.0,2.9963,6.09,3.54,5.05,4.74,2.53,2.18,2.53,2.62,5.49,0.004119,8,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0
0.0,22.5269,48.7475,25.609,0.2185,52.8159,56.3391,30.0,2.9963,6.25,3.65,5.09,4.9,2.6,2.26,2.64,2.73,5.6,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
