x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
0.77,0.01,0.84,0.03,0.77,0.01,0.77,0.02,0.8,1.2,1.64,1.24,1.64,1.2,1.64,1.2,1.64,1.23,0.119471,4,0.1694,0.0,0.1416,0.0,0.1694,0.0,0.1694,0.0,0.1495
0.7882,0.0667,0.8857,0.1023,0.8135,0.1578,0.77,0.121,0.8064,1.49,1.43,1.49,1.43,1.51,1.43,1.48,1.43,1.51,0.010742,5,0.0,0.0158,0.0,0.0159,0.0,0.0167,0.0,0.016,0.0
0.7882,0.0592,0.84,0.0975,0.8118,0.1307,0.769,0.1073,0.7979,1.44,1.47,1.46,1.47,1.45,1.47,1.42,1.47,1.44,0.00827,6,0.0089,0.0,0.0,0.0,0.0,0.0,0.0229,0.0,0.0036
0.8052,0.0592,0.8521,0.0975,0.8204,0.1745,0.7714,0.1154,0.8026,1.5,1.43,1.51,1.43,1.51,1.43,1.47,1.43,1.5,0.008275,5,0.0,0.012,0.0,0.012,0.0,0.0135,0.0,0.0121,0.0
0.8052,0.0525,0.8253,0.091,0.8155,0.1444,0.7527,0.1092,0.8017,1.45,1.48,1.45,1.48,1.45,1.47,1.39,1.48,1.45,0.013366,6,0.0019,0.0,0.0,0.0,0.0,0.0,0.0399,0.0,0.0033
0.808,0.0525,0.8275,0.091,0.8177,0.1854,0.7755,0.1208,0.8049,1.49,1.44,1.5,1.44,1.5,1.44,1.47,1.44,1.49,0.005491,5,0.0,0.0076,0.0,0.0077,0.0,0.0097,0.0,0.0078,0.0
0.808,0.0477,0.7991,0.0853,0.8132,0.1745,0.7618,0.1084,0.7985,1.45,1.48,1.44,1.48,1.45,1.47,1.4,1.48,1.44,0.010678,5,0.0012,0.0,0.0049,0.0,0.0,0.0,0.0312,0.0,0.0052
0.8093,0.0477,0.8332,0.0907,0.8263,0.2049,0.7707,0.1325,0.8043,1.51,1.42,1.52,1.42,1.52,1.42,1.48,1.42,1.51,0.012782,5,0.0,0.0181,0.0,0.0182,0.0,0.0217,0.0,0.0185,0.0
0.8093,0.0423,0.8081,0.0861,0.8048,0.1721,0.7516,0.1186,0.7895,1.44,1.48,1.44,1.48,1.44,1.48,1.38,1.48,1.43,0.016787,4,0.0059,0.0,0.0064,0.0,0.0076,0.0,0.0466,0.0,0.0151
0.8094,0.0563,0.8222,0.0959,0.8233,0.1926,0.7805,0.1431,0.7918,1.51,1.43,1.52,1.43,1.52,1.42,1.49,1.42,1.5,0.011763,5,0.0,0.0168,0.0,0.0169,0.0,0.0194,0.0,0.0173,0.0
0.8094,0.0499,0.8013,0.0885,0.8206,0.1616,0.7705,0.1394,0.7866,1.47,1.46,1.46,1.46,1.47,1.46,1.43,1.46,1.45,0.004028,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0003
0.8094,0.0499,0.8065,0.0885,0.8214,0.1751,0.7727,0.1479,0.7925,1.48,1.45,1.48,1.45,1.49,1.44,1.45,1.45,1.47,0.001719,5,0.0,0.002,0.0,0.002,0.0,0.0035,0.0,0.0026,0.0
0.8094,0.0488,0.7729,0.0798,0.8079,0.1495,0.7546,0.1325,0.7723,1.41,1.51,1.38,1.51,1.41,1.5,1.36,1.5,1.38,0.033199,4,0.0261,0.0,0.047,0.0,0.0266,0.0,0.0638,0.0,0.0475
0.8106,0.0604,0.7931,0.0995,0.8328,0.1874,0.7649,0.1631,0.7779,1.5,1.44,1.49,1.44,1.5,1.43,1.46,1.43,1.47,0.006893,5,0.0,0.0095,0.0,0.0095,0.0,0.0117,0.0,0.0105,0.0
0.8106,0.0581,0.7606,0.0883,0.8279,0.1711,0.7635,0.1628,0.7661,1.46,1.47,1.41,1.47,1.46,1.47,1.41,1.47,1.42,0.014587,6,0.0,0.0,0.0278,0.0,0.0,0.0,0.0251,0.0,0.0227
0.8106,0.0581,0.7944,0.0911,0.834,0.2099,0.7904,0.1848,0.7893,1.54,1.41,1.53,1.41,1.54,1.4,1.52,1.4,1.52,0.021398,5,0.0,0.0305,0.0,0.0306,0.0,0.0346,0.0,0.0326,0.0
0.8106,0.0514,0.7748,0.0807,0.8336,0.1945,0.7901,0.1848,0.7743,1.5,1.43,1.47,1.43,1.51,1.43,1.49,1.43,1.47,0.008134,5,0.0,0.011,0.0,0.011,0.0,0.0136,0.0,0.013,0.0
0.8094,0.0443,0.796,0.0831,0.8057,0.1487,0.7678,0.1346,0.781,1.44,1.49,1.43,1.49,1.43,1.49,1.4,1.49,1.41,0.016196,4,0.0102,0.0,0.0159,0.0,0.0116,0.0,0.0353,0.0,0.025
0.8106,0.0453,0.8124,0.11,0.8214,0.1658,0.7801,0.1758,0.7866,1.51,1.43,1.51,1.43,1.51,1.43,1.48,1.43,1.49,0.010332,5,0.0,0.0148,0.0,0.0149,0.0,0.0159,0.0,0.0163,0.0
0.8106,0.0402,0.7796,0.1021,0.8133,0.1374,0.762,0.1605,0.781,1.44,1.48,1.42,1.48,1.45,1.48,1.4,1.48,1.42,0.014862,4,0.0039,0.0,0.02,0.0,0.0031,0.0,0.0346,0.0,0.019
0.8116,0.0406,0.805,0.1152,0.8317,0.1578,0.7871,0.1742,0.7888,1.51,1.43,1.51,1.43,1.52,1.43,1.49,1.42,1.5,0.01105,5,0.0,0.0159,0.0,0.0161,0.0,0.0168,0.0,0.0174,0.0
0.8116,0.0405,0.7874,0.1078,0.8102,0.1333,0.7755,0.1545,0.7734,1.45,1.48,1.43,1.48,1.45,1.48,1.42,1.48,1.42,0.010773,4,0.0009,0.0,0.0121,0.0,0.0013,0.0,0.0203,0.0,0.022
0.8116,0.049,0.8217,0.1228,0.8119,0.1664,0.791,0.1568,0.7821,1.51,1.43,1.51,1.43,1.51,1.42,1.5,1.43,1.49,0.011249,5,0.0,0.0163,0.0,0.0165,0.0,0.0175,0.0,0.0172,0.0
0.8116,0.048,0.8186,0.1134,0.8098,0.1409,0.772,0.1493,0.7788,1.47,1.46,1.48,1.46,1.47,1.46,1.44,1.46,1.45,0.001854,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0003
0.8116,0.048,0.8264,0.1134,0.8098,0.1561,0.7964,0.1508,0.7856,1.5,1.43,1.51,1.43,1.5,1.43,1.49,1.43,1.49,0.008215,5,0.0,0.0119,0.0,0.012,0.0,0.0127,0.0,0.0126,0.0
0.8116,0.0437,0.8016,0.1051,0.8029,0.1335,0.7761,0.1473,0.7753,1.45,1.48,1.44,1.48,1.45,1.48,1.42,1.47,1.42,0.009143,5,0.0,0.0,0.0035,0.0,0.003,0.0,0.0188,0.0,0.0194
0.8116,0.0482,0.83,0.1147,0.8073,0.1463,0.7887,0.1647,0.7985,1.51,1.43,1.51,1.43,1.51,1.43,1.49,1.43,1.5,0.010546,5,0.0,0.0154,0.0,0.0155,0.0,0.0159,0.0,0.0165,0.0
0.8116,0.0473,0.8101,0.1051,0.7954,0.1238,0.7694,0.1585,0.7956,1.46,1.47,1.46,1.47,1.45,1.47,1.43,1.47,1.45,0.005668,8,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0
0.8116,0.0473,0.8123,0.1051,0.7954,0.1301,0.782,0.1676,0.7956,1.48,1.45,1.48,1.45,1.47,1.45,1.46,1.45,1.47,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
