x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
0.77,0.01,0.84,0.03,0.77,0.01,0.77,0.02,0.8,1.2,1.64,1.24,1.64,1.2,1.64,1.2,1.64,1.23,0.119471,4,0.1694,0.0,0.1416,0.0,0.1694,0.0,0.1694,0.0,0.1495
0.7882,0.0655,0.8774,0.1365,0.7734,0.1584,0.7947,0.1128,0.8064,1.5,1.43,1.5,1.43,1.48,1.43,1.5,1.43,1.51,0.011114,5,0.0,0.0163,0.0,0.0167,0.0,0.0172,0.0,0.0164,0.0
0.7882,0.0626,0.8656,0.1222,0.7689,0.1474,0.7907,0.1001,0.8006,1.46,1.45,1.47,1.45,1.44,1.45,1.46,1.45,1.47,0.00224,8,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0
0.7882,0.075,0.8709,0.1305,0.7903,0.1474,0.7907,0.1001,0.8006,1.49,1.43,1.49,1.43,1.49,1.43,1.49,1.43,1.49,0.007254,5,0.0,0.0106,0.0,0.0109,0.0,0.0112,0.0,0.0107,0.0
0.7882,0.0711,0.8373,0.1203,0.79,0.1221,0.7907,0.0945,0.8001,1.44,1.47,1.46,1.47,1.45,1.47,1.45,1.47,1.45,0.001988,6,0.0042,0.0,0.0,0.0,0.0032,0.0,0.0028,0.0,0.0
0.7929,0.0838,0.8428,0.131,0.8127,0.147,0.7907,0.104,0.8001,1.5,1.43,1.51,1.43,1.51,1.43,1.49,1.43,1.5,0.009442,5,0.0,0.0139,0.0,0.0142,0.0,0.0145,0.0,0.014,0.0
0.7929,0.0834,0.822,0.1207,0.7961,0.1245,0.7843,0.0923,0.7972,1.45,1.47,1.46,1.47,1.45,1.47,1.44,1.47,1.45,0.002425,6,0.0019,0.0,0.0,0.0,0.0002,0.0,0.007,0.0,0.0
0.7948,0.091,0.8254,0.1317,0.8178,0.147,0.7905,0.0951,0.7972,1.49,1.44,1.5,1.44,1.5,1.44,1.49,1.44,1.49,0.006637,5,0.0,0.0097,0.0,0.01,0.0,0.0103,0.0,0.0098,0.0
0.7948,0.0898,0.7874,0.1259,0.8115,0.1229,0.7787,0.0889,0.7904,1.44,1.48,1.43,1.48,1.45,1.48,1.42,1.48,1.43,0.009339,4,0.0093,0.0,0.0135,0.0,0.0023,0.0,0.0194,0.0,0.0117
0.7987,0.1018,0.8196,0.1495,0.8276,0.145,0.7787,0.1137,0.796,1.51,1.42,1.52,1.42,1.52,1.42,1.5,1.42,1.51,0.014443,5,0.0,0.0214,0.0,0.022,0.0,0.0219,0.0,0.0215,0.0
0.7987,0.0902,0.7986,0.1371,0.8178,0.1269,0.7711,0.1053,0.7936,1.47,1.46,1.47,1.46,1.47,1.46,1.44,1.46,1.46,0.00247,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0,0.0
0.7987,0.0902,0.7986,0.1371,0.8178,0.1431,0.7711,0.1163,0.7936,1.48,1.45,1.48,1.45,1.49,1.45,1.45,1.45,1.48,0.002,5,0.0,0.0028,0.0,0.0031,0.0,0.0032,0.0,0.0029,0.0
0.7987,0.0879,0.7819,0.1274,0.8095,0.1229,0.7625,0.1045,0.7734,1.43,1.49,1.41,1.49,1.43,1.49,1.39,1.49,1.4,0.02007,4,0.0153,0.0,0.025,0.0,0.0109,0.0,0.0408,0.0,0.0314
0.7988,0.0919,0.8196,0.1373,0.8345,0.1437,0.7978,0.1141,0.7799,1.51,1.42,1.52,1.42,1.52,1.42,1.51,1.42,1.49,0.011889,5,0.0,0.0176,0.0,0.018,0.0,0.0181,0.0,0.0177,0.0
0.7988,0.086,0.7912,0.1353,0.8205,0.119,0.7854,0.1012,0.7595,1.44,1.48,1.44,1.48,1.45,1.48,1.43,1.48,1.4,0.012294,5,0.0049,0.0,0.0088,0.0,0.0,0.0,0.0123,0.0,0.0333
0.7918,0.0711,0.8573,0.1458,0.7936,0.1368,0.7985,0.1077,0.8024,1.49,1.43,1.51,1.43,1.5,1.43,1.5,1.43,1.5,0.009452,5,0.0,0.0139,0.0,0.0145,0.0,0.0143,0.0,0.014,0.0
0.7918,0.0676,0.8247,0.1294,0.7912,0.1135,0.7942,0.1001,0.7812,1.44,1.48,1.45,1.48,1.44,1.48,1.44,1.48,1.43,0.007667,5,0.0096,0.0,0.0,0.0,0.01,0.0,0.0083,0.0,0.0163
0.7961,0.0807,0.8353,0.1403,0.8129,0.1393,0.8061,0.1201,0.7812,1.5,1.43,1.52,1.43,1.51,1.43,1.51,1.43,1.49,0.010809,5,0.0,0.016,0.0,0.0164,0.0,0.0164,0.0,0.0161,0.0
0.7961,0.0761,0.7973,0.1256,0.8115,0.1212,0.8039,0.1111,0.7747,1.45,1.47,1.45,1.47,1.46,1.47,1.46,1.47,1.43,0.004147,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124
0.7961,0.0761,0.7976,0.1256,0.8182,0.1277,0.8039,0.1111,0.7886,1.47,1.46,1.47,1.45,1.48,1.45,1.47,1.46,1.46,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
