Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
1,0.145,0.4807,0.2138,0.5912,0.0738,0.1247,0.4838,0.4169,0.3327,6.2735,9.8217,15.0483,4.1935,2.4707,29.9875,12.8388,37.2208,12.1538,1.3011,0.5971,3
2,0.66,0.7744,0.0168,0.08,0.0504,0.1991,0.7322,0.2036,0.0951,2.0497,4.2574,30.513,10.878,2.7705,4.4608,1.1185,94.2368,170.3423,0.9919,0.532,5
3,0.0,0.0,0.295,0.0,0.5685,0.0147,0.2789,0.3448,1.0,98.817,58.4402,54.0229,1.9932,158.3917,0.0,99.4263,0.0,0.0,11.5695,0.6361,5
4,0.045,0.0082,0.3127,0.0271,0.5591,0.0296,0.2552,0.3306,0.991,100.5122,57.3382,50.0798,5.9467,152.5964,9.3396,104.976,3.5242,14.1161,11.4631,0.5351,5
5,0.0,0.0,0.3231,0.0,0.5174,0.0018,0.2042,0.4103,1.0,103.1081,77.4158,41.8938,0.0,144.3688,0.0,108.8763,0.0,0.0,12.278,0.6667,5
6,0.0,0.0,0.1188,0.0,0.286,0.03,0.1829,0.3532,1.0,163.0512,99.9179,55.5577,9.3911,97.6651,0.0,42.3482,0.0,0.0,17.5037,0.5986,4
7,0.0,0.0,0.0,0.0,0.0376,0.0,0.094,0.2511,1.0,206.3058,85.4547,31.7808,0.0,14.1907,0.0,0.0,0.0,0.0,19.4076,0.7516,3
8,0.0,0.0,0.0,0.0,0.0,0.2483,0.064,0.2607,1.0,190.7738,82.5552,19.6495,86.4865,0.0,0.0,0.0,0.0,0.0,18.6977,0.7454,4
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896,1.0,162.2965,157.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4026,0.8819,2
10,0.0,0.0,0.0,0.0,0.0,0.0454,0.3304,0.2964,1.0,174.3749,88.8485,111.6285,17.7318,0.0,0.0,0.0,0.0,0.0,18.9961,0.7454,4
11,0.0,0.0,0.0,0.0,0.0,0.0542,0.2405,0.0067,1.0,209.4559,3.2904,82.9397,17.7318,0.0,0.0,0.0,0.0,0.0,17.7884,0.7454,4
12,0.0,0.0,0.1755,0.0,0.0,0.0184,0.138,0.2757,1.0,191.5475,90.1354,47.3195,6.817,0.0,0.0,63.052,0.0,0.0,18.7486,0.6787,3
13,0.0,0.0,0.0,0.0,0.0,0.0685,0.1628,0.322,1.0,190.6649,104.8189,55.8645,24.8,0.0,0.0,0.0,0.0,0.0,19.6336,0.7454,4
14,0.0,0.0,0.0,0.0,0.0,0.0,0.1765,0.3335,1.0,188.5159,107.5276,63.052,0.0,0.0,0.0,0.0,0.0,0.0,19.6811,0.8165,3
15,0.0,0.0,0.0,0.0,0.0,0.0,0.1736,0.2865,1.0,195.761,95.9023,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.7113,0.8165,3
16,0.0,0.0,0.0,0.0,0.0,0.0,0.1487,0.3018,1.0,195.8037,99.767,52.7587,0.0,0.0,0.0,0.0,0.0,0.0,19.7048,0.8165,3
17,0.0,0.0,0.0,0.0,0.0,0.0212,0.1687,0.2898,1.0,195.6644,95.855,59.6059,7.0988,0.0,0.0,0.0,0.0,0.0,19.6229,0.7516,3
18,0.0,0.0,0.0,0.0,0.0,0.6179,0.2287,0.6591,1.0,60.4895,102.2822,44.9022,186.9202,0.0,0.0,0.0,0.0,0.0,11.4548,0.7454,4
19,0.0,0.0,0.0,0.0,0.0,0.174,0.1098,0.4182,1.0,169.681,131.6181,37.4788,59.6353,0.0,0.0,0.0,0.0,0.0,19.0503,0.7454,4
20,0.0,0.0,0.0,0.0,0.0,0.0,0.1414,0.321,1.0,193.2757,106.2542,49.3004,0.0,0.0,0.0,0.0,0.0,0.0,19.681,0.8165,3
21,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.3084,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
22,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.3092,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
23,0.0,0.0,0.0,0.0,0.0,0.0,0.1711,0.31,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
24,0.0,0.0,0.0,0.0,0.0,0.0,0.1703,0.3109,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
25,0.0,0.0,0.0,0.2303,0.0,0.0,0.1533,0.3132,1.0,181.6749,96.1919,49.3528,0.0,0.0,79.8853,0.0,0.0,0.0,18.4054,0.7454,4
26,0.0,0.0,0.0,0.0,0.0,0.0,0.1692,0.3124,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
27,0.0,0.0,0.0,0.0,0.0,0.0,0.1687,0.3131,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
28,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.3137,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
29,0.0,0.0,0.0,0.0,0.0,0.0,0.1678,0.3143,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
30,0.0,0.0,0.0,0.0,0.0,0.0,0.1674,0.3148,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
31,0.0,0.0,0.0,0.0,0.0,0.0,0.1671,0.3152,1.0,191.0261,105.0175,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.6982,0.8165,3
32,0.0,0.0,0.0,0.0,0.0,0.0,0.1719,0.3122,1.0,192.652,102.004,59.6353,0.0,0.0,0.0,0.0,0.0,0.0,19.707,0.8165,3
