x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
0,30,20,0,30,30,20,0,20,5.48,7.52,4.51,6.08,9.16,4.5,7.69,1.92,3.62,0.248213,2,0.0875,0.115,0.0601,0.132,0.0,0.3075,0.0,0.6162,0.1959
5.7,24.0,26.55,0.0,0.34,24.0,20.0,26.79,30.0,8.3,7.86,4.45,5.13,7.5,6.4,7.41,7.75,1.27,0.257554,3,0.0,0.0753,0.0734,0.2674,0.0001,0.016,0.0,0.0,0.7171
0.21,27.48,26.79,0.0,6.34,26.83,20.0,30.0,24.0,8.13,7.41,4.73,5.83,8.13,4.62,7.34,7.33,1.71,0.239031,4,0.0,0.1285,0.014,0.1675,0.0,0.2893,0.0,0.0,0.6211
0.1,27.48,29.65,0.0,0.0,20.83,20.0,24.0,18.0,7.21,9.93,4.47,6.38,7.38,7.61,6.34,7.86,3.01,0.116567,5,0.0,0.0,0.0697,0.0883,0.0155,0.0,0.0,0.0,0.3307
0.1,28.5667,29.7978,0.0,7.1315,23.3947,20.0,19.0744,8.1091,6.09,10.2,4.29,7.0,7.68,8.27,6.27,7.68,4.49,0.035216,7,0.0,0.0,0.1056,0.0,0.0,0.0,0.0,0.0,0.0032
0.1,28.5667,29.7978,0.0,12.1439,23.3947,20.0,20.2387,5.9507,6.15,10.03,4.5,7.12,7.7,7.59,6.27,6.97,4.49,0.020543,7,0.0,0.0,0.0616,0.0,0.0,0.0,0.0,0.0,0.0017
0.1,28.5667,29.7978,0.0,16.3059,23.3947,20.0,20.4697,3.9589,6.09,9.93,4.62,7.17,7.85,7.0,6.27,6.09,4.6,0.012675,8,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0
0.1,28.5667,29.7978,0.0,17.7931,23.3947,20.0,21.0656,3.9589,6.16,9.81,4.71,7.16,7.88,6.64,6.29,5.77,4.52,0.006183,8,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0
0.1,28.5667,29.7978,0.0,18.8215,23.3947,20.0,21.5955,3.9589,6.23,9.7,4.79,7.15,7.9,6.38,6.29,5.51,4.43,0.008089,6,0.0,0.0,0.0024,0.0,0.0,0.0188,0.0,0.0,0.0151
0.1,28.5667,29.7978,0.0,18.498,22.536,20.0,19.5095,3.606,5.98,10.1,4.65,7.16,7.8,7.01,6.19,5.59,4.69,0.010208,7,0.0039,0.0,0.0304,0.0,0.0,0.0,0.0,0.0,0.0
