x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
5,3,3,3,3,3,3,3,5,7.56,0.74,50.44,0.05,53.67,0.3,22.12,11.29,3.88,0.613699,2,0.6219,0.9508,0.0,0.999,0.0061,0.9906,0.2627,0.0,0.225
3.47,5.0,5.0,4.03,3.0,5.0,4.59,5.0,3.33,30.38,31.62,14.62,85.26,44.23,61.9,16.84,9.65,8.97,0.250664,5,0.0,0.0,0.5822,0.0,0.181,0.0,0.4387,0.0352,0.0
3.44,4.6,4.6,4.03,3.68,4.6,4.19,4.6,3.27,18.21,20.41,28.46,57.24,57.17,40.72,24.48,12.76,5.68,0.092346,6,0.0896,0.0,0.1868,0.0,0.0,0.0,0.1839,0.0,0.0
3.44,4.7963,3.4117,4.03,3.4247,4.6,4.4912,4.0305,3.2287,26.74,15.42,49.44,57.24,52.95,31.01,31.33,10.53,4.79,0.018658,6,0.0,0.0,0.0,0.0,0.0195,0.031,0.0,0.0,0.0423
3.4858,4.741,3.5957,4.03,3.4247,4.5332,4.5628,4.1416,3.2287,27.11,16.02,47.63,53.23,53.88,33.79,30.14,9.93,5.05,0.002541,7,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0073,0.0
3.4782,4.693,3.5957,4.03,3.4247,4.5112,4.5367,4.1416,3.2287,25.96,15.76,47.86,51.95,55.12,33.23,30.17,10.17,4.87,0.008862,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266
3.4896,4.7078,3.6042,4.03,3.4247,4.5112,4.5865,4.1416,3.2287,27.11,15.92,47.69,51.95,54.59,34.02,30.12,9.74,5.05,0.008717,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262,0.0
3.4832,4.7078,3.6042,4.03,3.4247,4.5112,4.5573,4.1416,3.2287,26.55,15.82,47.69,51.95,54.73,33.56,30.15,9.99,4.97,0.002141,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0063
3.552,4.7212,3.7357,4.03,3.4247,4.5112,4.5355,4.1416,3.2287,26.23,15.72,45.95,51.95,53.74,33.29,30.17,10.05,5.13,0.001624,8,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0
3.5373,4.6613,3.7357,4.03,3.4247,4.4654,4.5355,4.1416,3.2287,25.44,15.37,46.23,49.35,55.36,32.99,30.18,10.09,4.99,0.000507,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
3.6204,4.6766,3.8519,4.03,3.4247,4.4654,4.5412,4.1416,3.2287,25.68,15.36,44.51,49.35,54.06,33.15,30.17,9.9,5.25,0.003389,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0
3.6115,4.6766,3.8519,4.03,3.4247,4.4654,4.4434,4.1416,3.2287,23.92,15.04,44.51,49.35,54.38,31.69,30.27,10.67,4.99,0.003342,7,0.0,0.0,0.0,0.0,0.0,0.0098,0.0,0.0,0.0022
3.678,4.6913,3.9553,4.03,3.4247,4.4654,4.4769,4.2143,3.2287,24.62,15.8,42.77,49.35,53.18,33.7,29.45,10.29,5.31,0.00793,7,0.0,0.0,0.0,0.0,0.0151,0.0,0.0184,0.0,0.0
3.6545,4.6431,3.9553,4.03,3.4247,4.4454,4.4769,4.0882,3.2281,24.03,14.51,43.09,48.24,54.53,31.09,30.8,10.35,5.19,0.014394,7,0.0,0.0326,0.0,0.0,0.0,0.0283,0.0,0.0,0.0
3.6545,4.6431,3.9553,4.03,3.4247,4.4694,4.4769,4.297,3.2281,23.92,16.65,42.93,49.57,54.39,35.45,28.49,10.36,5.19,0.016788,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0504,0.0,0.0
3.5373,4.6613,3.7357,4.03,3.4247,4.4654,4.5355,4.0084,3.2287,25.5,14.24,46.32,49.35,55.35,30.54,31.52,10.08,4.99,0.022737,6,0.0,0.0507,0.0,0.0,0.0,0.0456,0.0,0.0,0.0013
3.6203,4.6766,3.8764,4.03,3.4247,4.4896,4.6007,4.2394,3.2287,26.75,16.66,44.06,50.71,53.78,36.21,29.03,9.42,5.45,0.022239,6,0.0,0.0,0.0,0.0,0.0041,0.0,0.0324,0.0582,0.0
3.5341,4.6184,3.8764,4.03,3.4247,4.43,4.4125,4.1087,3.2281,22.64,14.4,44.43,47.39,56.66,30.4,30.65,11.05,4.77,0.02649,5,0.0,0.04,0.0,0.0127,0.0,0.0499,0.0,0.0,0.0455
3.6245,4.6375,4.0069,4.031,3.4247,4.5193,4.4986,4.3157,3.2281,24.16,17.3,42.07,52.42,54.5,36.5,28.23,10.26,5.29,0.019636,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0589,0.0,0.0
3.6245,4.6375,4.0069,4.031,3.4247,4.5193,4.4986,4.1609,3.2275,24.23,15.79,42.2,52.42,54.49,33.26,30.01,10.25,5.29,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
