x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
2.0,3.3,7.5,1.7,2.2,0.2,0.2,12.0,0.5,9.55,12.57,15.01,15.95,26.39,50.92,28.98,18.09,23.55,0.390362,0,0.6818,0.1024,0.2852,0.2027,0.4722,0.1513,0.326,0.2461,0.6008
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.39,38.81,14.2,20.65,20.95,49.7,66.51,44.28,24.52,58.96,0.005959,6,0.0,0.0,0.0168,0.0,0.006,0.0,0.0,0.0,0.0006
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.3994,38.85,14.2,20.67,20.95,49.73,66.65,44.28,24.55,59.03,0.005557,7,0.0,0.0,0.0158,0.0,0.0053,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.4049,38.87,14.2,20.68,20.95,49.76,66.73,44.29,24.56,59.07,0.005325,7,0.0,0.0,0.0152,0.0,0.0049,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.4304,38.97,14.21,20.74,20.95,49.85,67.12,44.3,24.62,59.26,0.004257,7,0.0,0.0,0.0124,0.0,0.0029,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.4304,38.97,14.21,20.74,20.95,49.85,67.12,44.3,24.62,59.26,0.004257,7,0.0,0.0,0.0124,0.0,0.0029,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.4383,39.0,14.21,20.76,20.95,49.89,67.23,44.3,24.63,59.32,0.003931,7,0.0,0.0,0.0116,0.0,0.0023,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.4383,39.0,14.21,20.76,20.95,49.89,67.23,44.3,24.63,59.32,0.003931,7,0.0,0.0,0.0116,0.0,0.0023,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.47,1.4,0.5,29.97,2.4383,39.0,14.21,20.76,20.95,49.89,67.23,44.3,24.63,59.32,0.003931,7,0.0,0.0,0.0116,0.0,0.0023,0.0,0.0,0.0,0.0
1.94,3.3,7.5,1.79,2.2,0.29,0.37,12.0,2.49,16.51,12.73,17.89,16.13,37.17,66.9,34.98,21.56,34.58,0.247656,1,0.4497,0.0905,0.1481,0.1935,0.2565,0.0,0.1866,0.1017,0.4138
1.0,3.9,7.5,2.0,2.5,1.4,0.45,29.97,2.5,38.46,14.34,21.01,20.94,48.63,69.16,43.72,24.83,59.96,0.009147,8,0.0,0.0,0.0,0.0,0.0274,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.4541,29.97,2.5,38.57,14.34,21.01,20.95,48.73,69.12,43.77,24.83,59.94,0.008474,8,0.0,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.4607,29.97,2.5,38.75,14.34,21.01,20.95,48.9,69.06,43.87,24.83,59.92,0.007355,8,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.4645,29.97,2.5,38.85,14.34,21.01,20.95,49.0,69.02,43.92,24.83,59.9,0.006692,8,0.0,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.4668,29.97,2.5,38.92,14.34,21.01,20.95,49.06,69.0,43.96,24.83,59.89,0.006284,8,0.0,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.4804,29.97,2.5,39.3,14.34,21.01,20.96,49.44,68.87,44.18,24.83,59.84,0.003765,8,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.4883,29.97,2.5,39.53,14.34,21.01,20.96,49.67,68.8,44.32,24.83,59.81,0.002217,8,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.489,29.97,2.5,39.55,14.34,21.01,20.96,49.69,68.79,44.33,24.83,59.81,0.002077,8,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0
1.0,3.9,7.5,2.0,2.5,1.4,0.4934,29.97,2.5,39.69,14.34,21.01,20.97,49.82,68.75,44.41,24.83,59.79,0.001184,8,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0
