x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9,Fitness,Nc,dy_err1,dy_err2,dy_err3,dy_err4,dy_err5,dy_err6,dy_err7,dy_err8,dy_err9
0,30,20,0,30,30,20,0,20,5.48,7.52,4.51,6.08,9.16,4.5,7.69,1.92,3.62,0.248213,2,0.0875,0.115,0.0601,0.132,0.0,0.3075,0.0,0.6162,0.1959
0.04,24.0,29.51,0.0,1.87,24.0,20.0,29.41,30.0,8.64,7.72,4.74,5.23,7.5,5.71,7.43,7.58,1.1,0.270596,4,0.0,0.0923,0.0115,0.2522,0.0,0.1214,0.0,0.0,0.7563
1.51,24.0,29.38,0.0,7.87,18.0,20.0,29.69,24.0,8.16,9.51,4.73,6.04,6.8,6.5,6.44,7.54,1.84,0.204482,4,0.0,0.0,0.0147,0.1367,0.094,0.0007,0.0,0.0,0.5904
5.7,29.8,29.63,0.0,0.0,29.08,20.0,23.69,18.0,7.16,7.6,4.56,6.03,8.46,6.02,7.31,7.53,2.88,0.136815,4,0.0,0.1062,0.0505,0.1391,0.0,0.0738,0.0,0.0,0.3603
4.1495,29.8,29.63,0.0,6.5709,18.5302,20.0,14.1436,8.0057,5.6,11.71,4.0,6.84,7.33,9.65,5.69,7.56,4.98,0.060832,5,0.0661,0.0,0.1669,0.0235,0.0231,0.0,0.0,0.0,0.0
4.1495,29.8,29.6333,0.0,9.5995,19.4737,20.0,17.4855,10.6112,6.1,11.0,4.23,6.69,7.53,8.61,5.85,7.06,4.34,0.043932,6,0.0,0.0,0.119,0.0446,0.0,0.0,0.0,0.0,0.0349
4.1495,29.8,29.6333,0.0,14.7746,19.4737,20.0,18.2678,6.661,5.97,10.93,4.4,6.91,7.57,8.01,5.86,6.25,4.6,0.028322,6,0.0054,0.0,0.0837,0.0133,0.0,0.0,0.0,0.0,0.0
4.1495,29.8,29.6333,0.0,16.5237,19.4737,20.0,20.0337,8.9963,6.18,10.62,4.55,6.77,7.66,7.29,5.94,5.82,4.25,0.027702,6,0.0,0.0,0.0525,0.0328,0.0,0.0,0.0,0.0,0.0554
4.1495,29.8,29.6333,0.0,18.9034,19.4737,20.0,20.2471,6.3893,6.13,10.58,4.67,6.9,7.68,6.96,5.9,5.33,4.39,0.012657,6,0.0,0.0,0.0264,0.0138,0.0,0.0,0.0,0.0,0.0236
4.1495,29.8,29.6333,0.0,20.1689,19.4737,20.0,20.7648,5.7122,6.17,10.47,4.77,6.92,7.7,6.64,5.88,4.98,4.35,0.011971,5,0.0,0.0,0.0065,0.011,0.0,0.0,0.0,0.0045,0.0333
