x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.0,0.25,0.75,0.5,0.0,0.75,0.75,0.0,0.5,4.5,4.9375,5.178571,4.75,4.6,5.5,4.75,3.25,-105.909903
0.0,0.75,0.0,0.25,0.75,0.5,0.0,0.5,0.0,3.75,4.09375,3.571429,4.0,4.15,3.25,2.5,3.25,-62.886932
0.75,0.0,0.0,0.5,0.75,0.5,0.75,0.25,0.75,5.25,4.9375,5.5,6.25,6.4,6.0625,6.25,5.5,-135.159903
0.25,0.5,0.25,0.0,0.25,0.5,0.0,0.5,0.5,3.75,3.8125,3.571429,3.625,4.15,4.375,4.0,5.5,-97.022971
0.25,0.0,0.0,0.75,0.25,0.75,0.25,0.5,0.25,4.0,4.09375,4.535714,5.125,4.6,4.9375,4.0,4.375,-81.818912
0.75,0.0,0.75,0.5,0.5,0.5,0.0,0.5,0.25,4.75,4.375,4.857143,4.375,4.15,3.8125,3.25,4.375,-97.295942
0.75,0.75,0.5,0.75,0.75,0.0,0.25,0.25,0.5,5.5,5.21875,4.857143,4.75,4.15,3.25,4.0,4.375,-121.273864
0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.25,0.75,3.0,3.25,3.571429,3.625,4.15,3.8125,4.75,5.5,-99.272971
0.75,0.5,0.0,0.25,0.25,0.75,0.75,0.0,0.75,5.0,4.65625,4.535714,5.125,5.5,6.0625,5.5,4.375,-130.000893
0.75,0.75,0.75,0.75,0.25,0.0,0.0,0.0,0.25,4.5,4.09375,3.571429,2.875,1.9,1.5625,1.75,2.125,-88.182873
0.75,0.75,0.0,0.75,0.0,0.0,0.75,0.75,0.75,5.5,5.21875,4.857143,5.5,5.05,6.0625,7.75,7.75,-136.364854
0.0,0.5,0.0,0.75,0.5,0.25,0.0,0.25,0.0,3.25,3.53125,3.25,3.625,2.8,2.125,1.75,2.125,-55.204951
0.5,0.0,0.25,0.25,0.0,0.25,0.75,0.5,0.25,3.75,3.53125,3.892857,4.0,4.15,4.9375,5.5,4.375,-79.295942
0.25,0.0,0.75,0.75,0.0,0.75,0.5,0.25,0.75,5.0,5.21875,5.821429,5.5,5.05,6.0625,5.5,5.5,-130.000893
0.0,0.25,0.0,0.5,0.25,0.75,0.0,0.75,0.0,3.5,3.8125,3.892857,4.375,4.15,4.375,3.25,4.375,-57.727922
0.25,0.0,0.5,0.75,0.5,0.75,0.75,0.0,0.0,4.5,4.65625,5.178571,5.125,4.6,4.375,3.25,1.0,-74.409903
0.0,0.75,0.5,0.25,0.0,0.5,0.5,0.0,0.25,3.75,4.09375,3.571429,3.25,3.25,3.8125,3.25,2.125,-80.613961
0.0,0.0,0.5,0.0,0.75,0.0,0.5,0.5,0.25,3.5,3.8125,4.214286,4.0,4.6,3.8125,4.75,4.375,-76.772971
0.0,0.5,0.25,0.75,0.0,0.25,0.25,0.0,0.75,3.75,4.09375,3.892857,4.0,3.25,3.8125,4.0,4.375,-110.795942
0.5,0.25,0.0,0.75,0.75,0.5,0.5,0.0,0.5,4.75,4.65625,4.857143,5.5,5.05,4.375,4.0,3.25,-112.386932
0.5,0.5,0.75,0.5,0.25,0.0,0.25,0.25,0.0,4.0,3.8125,3.571429,2.875,2.35,2.125,2.5,2.125,-68.045942
0.75,0.5,0.25,0.25,0.75,0.75,0.5,0.25,0.0,5.0,4.65625,4.535714,4.75,5.05,4.375,3.25,2.125,-82.091883
0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,4.0,3.8125,3.571429,4.0,3.7,4.375,5.5,5.5,-103.5
0.5,0.25,0.75,0.75,0.5,0.5,0.25,0.75,0.0,5.25,5.21875,5.5,5.125,4.6,4.375,4.0,4.375,-87.250893
0.5,0.5,0.25,0.5,0.5,0.0,0.75,0.75,0.25,5.0,4.9375,4.857143,5.125,5.05,4.9375,6.25,5.5,-101.136932
0.5,0.75,0.5,0.0,0.5,0.75,0.0,0.75,0.75,5.5,5.5,5.178571,5.125,5.95,6.0625,5.5,7.75,-140.318912
0.25,0.25,0.5,0.25,0.75,0.0,0.75,0.75,0.0,4.5,4.65625,4.857143,4.75,5.05,4.375,5.5,4.375,-73.091883
0.5,0.75,0.25,0.0,0.75,0.75,0.75,0.0,0.25,5.0,4.9375,4.535714,4.75,5.5,4.9375,4.0,2.125,-97.182873
0.5,0.5,0.5,0.5,0.75,0.0,0.0,0.0,0.75,4.5,4.375,4.214286,4.0,3.7,2.6875,3.25,4.375,-126.272971
0.75,0.5,0.5,0.25,0.5,0.75,0.25,0.5,0.5,5.5,5.21875,5.178571,5.125,5.5,5.5,4.75,5.5,-125.227922
0.0,0.25,0.5,0.5,0.5,0.75,0.5,0.25,0.25,4.5,4.9375,5.178571,5.125,5.05,4.9375,4.0,3.25,-93.454951
0.0,0.75,0.25,0.25,0.25,0.5,0.25,0.75,0.75,4.75,5.21875,4.857143,5.125,5.5,6.0625,6.25,7.75,-126.159903
0.5,0.0,0.0,0.25,0.5,0.25,0.5,0.75,0.5,4.25,4.09375,4.535714,5.125,5.5,5.5,6.25,6.625,-104.704951
0.0,0.0,0.75,0.0,0.25,0.0,0.75,0.75,0.5,4.0,4.375,4.857143,4.375,5.05,5.5,7.0,6.625,-96.909903
0.5,0.0,0.75,0.25,0.75,0.25,0.25,0.0,0.0,3.75,3.53125,3.892857,3.25,3.25,2.125,1.75,1.0,-61.568912
0.75,0.25,0.75,0.0,0.75,0.25,0.0,0.25,0.25,4.25,3.8125,3.892857,3.25,3.7,2.6875,2.5,3.25,-84.341883
0.25,0.5,0.5,0.0,0.0,0.5,0.75,0.25,0.0,3.75,3.8125,3.571429,3.25,3.7,4.375,4.0,2.125,-64.204951
0.25,0.75,0.0,0.5,0.5,0.25,0.25,0.0,0.25,3.75,3.8125,3.25,3.625,3.25,2.6875,2.5,2.125,-79.295942
0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.25,2.5,2.40625,2.285714,2.5,2.35,2.6875,3.25,3.25,-57.454951
0.5,0.75,0.0,0.0,0.25,0.75,0.5,0.25,0.5,4.5,4.375,3.892857,4.375,5.05,5.5,4.75,4.375,-107.227922
0.25,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.5,3.0,2.96875,2.928571,2.875,2.8,2.125,2.5,3.25,-82.863961
0.25,0.75,0.25,0.5,0.0,0.25,0.0,0.25,0.5,3.75,3.8125,3.25,3.25,2.8,3.25,3.25,4.375,-94.386932
0.0,0.5,0.5,0.75,0.25,0.25,0.5,0.75,0.25,4.75,5.21875,5.178571,5.125,4.6,4.9375,5.5,5.5,-95.977922
0.25,0.75,0.75,0.5,0.75,0.25,0.5,0.75,0.75,6.25,6.625,6.464286,6.25,6.4,6.0625,7.0,7.75,-150.523864
0.75,0.25,0.5,0.0,0.25,0.25,0.25,0.0,0.5,3.75,3.25,3.25,2.875,3.25,3.25,3.25,3.25,-94.386932
0.5,0.75,0.75,0.0,0.0,0.75,0.25,0.5,0.0,4.5,4.375,3.892857,3.25,3.7,4.375,3.25,3.25,-74.409903
0.75,0.25,0.0,0.0,0.5,0.25,0.75,0.5,0.75,4.75,4.375,4.535714,5.125,5.95,6.0625,7.0,6.625,-127.477922
0.5,0.25,0.5,0.75,0.0,0.5,0.0,0.5,0.75,4.75,4.65625,4.857143,4.75,4.15,4.9375,4.75,6.625,-130.113961
