x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.19457,0.200881,0.207396,0.214123,0.221069,0.228239,0.235642,0.243286,0.251177
0.4,0.4,0.55,0.85,0.55,0.4,0.7,0.7,1.0,0.19556,0.189511,0.263896,0.097364,0.201424,0.945269,0.53649,0.301096,0.310862
0.4,1.0,0.7,0.85,0.4,1.0,0.4,0.85,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978269,0.251177
0.4,0.4,0.85,0.55,1.0,0.4,0.7,0.7,0.55,0.0,0.0,0.0,0.0,0.353108,0.181668,0.852555,0.241479,0.249312
0.4,0.55,0.55,0.7,0.85,1.0,0.4,1.0,0.7,0.0,0.0,0.0,0.241506,0.518502,0.554294,0.409785,0.460838,0.258637
0.4,0.55,0.7,1.0,0.55,0.85,0.85,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.643248,0.623351,0.460838,0.258637
0.4,0.55,0.4,1.0,0.7,0.55,0.7,0.85,0.55,0.0,0.0,0.0,0.0,0.0,0.836307,0.214727,0.444221,0.249312
0.4,0.55,1.0,0.7,0.4,0.55,0.55,0.7,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.966787,0.497395,0.279154
0.4,0.7,0.7,0.4,0.85,0.7,1.0,0.55,0.55,0.0,0.0,0.147063,0.142514,0.439667,0.124532,0.485263,0.675735,0.249312
0.4,0.7,0.55,0.55,0.7,0.7,0.85,1.0,0.4,0.0,0.120953,0.259681,0.277607,0.386571,0.285788,0.321393,0.68079,0.251177
0.4,0.7,0.7,0.4,0.55,0.7,0.55,0.85,1.0,0.144992,0.31129,0.176674,0.374238,0.276671,0.155277,0.605066,0.842562,0.310862
0.4,0.7,1.0,0.85,0.7,0.7,0.55,0.55,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.702521,0.68079,0.251177
0.4,0.85,0.55,0.7,0.4,0.55,1.0,0.7,0.55,0.0,0.0,0.225484,0.116008,0.065107,0.253703,0.18756,0.880208,0.249312
0.4,0.85,0.7,0.55,1.0,0.85,0.55,0.4,0.7,0.0,0.0,0.0,0.0,0.271594,0.13973,0.295983,0.913134,0.258637
0.4,1.0,0.4,0.55,0.85,0.4,0.7,0.55,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.087235,0.279154
0.4,1.0,0.85,0.7,0.55,1.0,0.4,0.55,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007326,0.258637
0.55,0.4,0.7,0.55,0.7,1.0,1.0,0.4,0.85,0.0,0.0,0.0,0.443343,0.42963,0.317621,0.6728,0.248229,0.513528
0.55,0.4,1.0,0.4,0.55,0.55,0.85,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.895732,0.229985,0.475785
0.55,0.85,0.7,1.0,0.85,0.55,0.7,0.55,0.4,0.0,0.0,0.0,0.0,0.0,0.272315,0.263892,0.814129,0.462061
0.55,0.4,1.0,0.7,0.7,0.85,0.4,0.85,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.863434,0.221692,0.45863
0.55,0.55,0.4,0.7,0.85,0.7,0.7,0.4,1.0,0.144992,0.037228,0.145064,0.202004,0.6232,0.666219,0.245801,0.508505,0.571857
