x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
1.0,3.1,7.5,1.6,2.1,0.5,0.2,6.0,0.5,12.697089,63.294349,16.566901,15.26817,36.528647,55.060998,26.096909,19.191824,24.428225
1.0,3.1,9.38,1.82,2.17,0.5,0.35,18.0,2.5,20.077526,47.677098,20.426148,15.492771,17.583916,68.582163,33.617452,24.519324,36.695484
1.0,3.7,11.25,1.82,2.1,1.4,0.2,24.0,0.5,25.486669,33.651933,20.270165,19.038935,19.345126,46.538627,36.782006,22.913695,47.848179
1.0,3.1,13.12,1.68,2.4,0.5,0.35,18.0,1.0,20.554745,22.059662,20.385526,15.544119,27.88055,54.504426,34.694806,22.569272,26.655509
1.0,3.25,9.38,1.75,2.33,1.4,0.2,30.0,1.5,31.523635,28.107024,19.550514,17.009895,17.88322,55.338944,39.291451,22.889147,48.444329
1.0,3.25,11.25,1.9,2.17,1.17,0.42,6.0,1.5,26.628573,37.986604,19.732375,16.641869,14.481152,56.692979,34.321147,24.238827,42.999489
1.0,3.25,7.5,1.9,2.25,0.72,0.35,24.0,1.0,18.681479,35.434926,18.010116,16.450955,22.09036,50.761413,35.087073,22.603499,32.870462
1.0,3.25,15.0,1.75,2.1,0.72,0.28,18.0,2.0,16.945528,47.041987,22.241572,16.171046,23.304776,57.945328,30.772404,24.641218,35.28595
1.0,3.4,11.25,1.6,2.33,0.95,0.5,12.0,1.0,27.102971,14.751861,20.105124,17.076693,23.061585,51.040341,38.832696,21.216127,32.259002
1.0,3.4,9.38,1.68,2.25,0.95,0.42,30.0,0.5,22.217234,26.661741,18.792949,17.179205,25.134622,44.695659,39.506341,20.859872,32.277106
1.0,3.4,11.25,1.6,2.17,0.95,0.28,24.0,2.5,22.876339,36.117558,22.098823,16.949858,20.75353,63.84922,34.201457,23.329887,40.65661
1.0,3.4,15.0,1.82,2.25,0.95,0.28,12.0,0.5,19.692655,25.630501,21.471972,17.050632,24.734608,49.361594,30.637074,23.963188,34.499265
1.0,3.55,9.38,1.75,2.1,0.72,0.5,18.0,1.0,19.799861,34.614956,19.116471,17.715384,22.163836,47.629669,38.404941,21.436141,31.371806
