x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.5,0.67,1.0,0.83,0.5,1.0,1.0,0.5,0.83,-0.036952,-0.049789,-0.082207,0.126371,0.166389,0.260575,0.409913,0.568798,0.784111
0.5,1.0,0.5,0.67,1.0,0.83,0.5,0.83,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
1.0,0.5,0.5,0.83,1.0,0.83,1.0,0.67,1.0,-0.02725,-0.037487,-0.069365,0.105654,0.187279,0.285255,0.367366,0.519534,1.011271
0.67,0.83,0.67,0.5,0.67,0.83,0.5,0.83,0.83,-0.040399,-0.060279,-0.081219,0.127194,0.180615,0.248984,0.371087,0.566485,0.804402
0.67,0.5,0.5,1.0,0.67,1.0,0.67,0.83,0.67,-0.042181,-0.060961,-0.086267,0.12656,0.177809,0.260858,0.361032,0.510577,0.732979
1.0,0.5,1.0,0.83,0.83,0.83,0.5,0.83,0.67,-0.041278,-0.059655,-0.083163,0.121086,0.173789,0.249433,0.363417,0.502977,0.743414
1.0,1.0,0.83,1.0,1.0,0.5,0.67,0.67,0.83,-0.033092,-0.04699,-0.068267,0.094109,0.155384,0.238861,0.34827,0.547866,0.842198
0.5,0.5,0.67,0.5,0.83,0.5,0.67,0.67,1.0,-0.047562,-0.06543,-0.097897,0.13161,0.229353,0.295373,0.464903,0.625,0.883883
1.0,0.83,0.5,0.67,0.67,1.0,1.0,0.5,1.0,-0.028903,-0.035726,-0.06954,0.118308,0.162755,0.243517,0.327376,0.570509,1.011271
1.0,1.0,1.0,1.0,0.67,0.5,0.5,0.5,0.67,-0.041544,-0.058316,-0.082472,0.116633,0.167437,0.24564,0.355312,0.513949,0.743414
1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,-0.025085,-0.042677,-0.072607,0.089747,0.126922,0.247053,0.305374,0.59441,1.011271
0.5,0.83,0.5,1.0,0.83,0.67,0.5,0.67,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
0.83,0.5,0.67,0.67,0.5,0.67,1.0,0.83,0.67,-0.042511,-0.061437,-0.089511,0.125758,0.17653,0.253424,0.361115,0.506905,0.738058
0.67,0.5,1.0,1.0,0.5,1.0,0.83,0.67,1.0,-0.028903,-0.039761,-0.065868,0.116756,0.144319,0.280916,0.477923,0.590745,0.929806
0.5,0.67,0.5,0.83,0.67,1.0,0.5,1.0,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
0.67,0.5,0.83,1.0,0.83,1.0,1.0,0.5,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
0.5,1.0,0.83,0.67,0.5,0.83,0.83,0.5,0.67,-0.042525,-0.059694,-0.086914,0.124745,0.173902,0.249652,0.360799,0.525673,0.727542
0.5,0.5,0.83,0.5,1.0,0.5,0.83,0.83,0.67,-0.042848,-0.061924,-0.088877,0.1239,0.183128,0.253453,0.369029,0.51445,0.727542
0.5,0.83,0.67,1.0,0.5,0.67,0.67,0.5,1.0,-0.039536,-0.048869,-0.076917,0.115085,0.154717,0.301155,0.414296,0.686324,0.883883
0.83,0.67,0.5,1.0,1.0,0.83,0.83,0.5,0.83,-0.036084,-0.048619,-0.076141,0.113607,0.178716,0.274728,0.361727,0.539118,0.822994
0.83,0.83,1.0,0.83,0.67,0.5,0.67,0.67,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
1.0,0.83,0.67,0.67,1.0,1.0,0.83,0.67,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
0.83,0.83,0.5,0.83,0.5,0.5,0.83,0.83,0.83,-0.039347,-0.058708,-0.087596,0.118027,0.166915,0.261399,0.352208,0.551579,0.822994
0.83,0.67,1.0,1.0,0.83,0.83,0.67,1.0,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
0.83,0.83,0.67,0.83,0.83,0.5,1.0,1.0,0.67,-0.040967,-0.060101,-0.086935,0.12032,0.175186,0.251438,0.355819,0.514232,0.738058
0.83,1.0,0.83,0.5,0.83,1.0,0.5,1.0,1.0,-0.025692,-0.043709,-0.054028,0.105165,0.160182,0.206291,0.359497,0.637236,0.970608
0.67,0.67,0.83,0.67,1.0,0.5,1.0,1.0,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
0.83,1.0,0.67,0.5,1.0,1.0,1.0,0.5,0.67,-0.040935,-0.057461,-0.084929,0.122848,0.177696,0.245935,0.353061,0.517964,0.738058
0.83,0.83,0.83,0.83,1.0,0.5,0.5,0.5,1.0,-0.033134,-0.040956,-0.05792,0.081912,0.159441,0.242852,0.385398,0.611613,0.970608
1.0,0.83,0.83,0.67,0.83,1.0,0.67,0.83,0.83,-0.033292,-0.049675,-0.070537,0.113527,0.165528,0.235047,0.358813,0.535373,0.842198
0.5,0.67,0.83,0.83,0.83,1.0,0.83,0.67,0.67,-0.041586,-0.059258,-0.08564,0.124774,0.177793,0.25518,0.366251,0.518294,0.727542
0.5,1.0,0.67,0.67,0.67,0.83,0.67,1.0,1.0,-0.031063,-0.052848,-0.072702,0.120438,0.172626,0.258286,0.386453,0.715077,0.883883
0.83,0.5,0.5,0.67,0.83,0.67,0.83,1.0,0.83,-0.038181,-0.060062,-0.087573,0.124353,0.189832,0.269559,0.371598,0.525519,0.822994
0.5,0.5,1.0,0.5,0.67,0.5,1.0,1.0,0.83,-0.038986,-0.061329,-0.094277,0.124132,0.185007,0.25504,0.421099,0.55445,0.784111
0.83,0.5,1.0,0.67,1.0,0.67,0.67,0.5,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
1.0,0.67,1.0,0.5,1.0,0.67,0.5,0.67,0.67,-0.041854,-0.05964,-0.083718,0.120185,0.176319,0.244029,0.360681,0.506735,0.743414
0.67,0.83,0.83,0.5,0.5,0.83,1.0,0.67,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
0.67,1.0,0.5,0.83,0.83,0.67,0.67,0.5,0.67,-0.042511,-0.059673,-0.085666,0.122069,0.176416,0.253203,0.352981,0.521715,0.732979
0.67,0.67,0.5,0.67,0.5,0.5,0.67,0.67,0.67,-0.044112,-0.062858,-0.089569,0.125729,0.177808,0.25526,0.358314,0.514392,0.732979
0.83,1.0,0.5,0.5,0.67,1.0,0.83,0.67,0.83,-0.037059,-0.052623,-0.080332,0.126371,0.175353,0.241732,0.34186,0.56445,0.822994
0.67,0.67,0.67,0.67,0.83,0.5,0.5,0.5,0.83,-0.043775,-0.058983,-0.083414,0.117966,0.184741,0.26233,0.381116,0.553688,0.804402
0.67,1.0,0.67,0.83,0.5,0.67,0.5,0.67,0.83,-0.040272,-0.057186,-0.078833,0.117493,0.161969,0.253653,0.360184,0.579704,0.804402
0.5,0.83,0.83,1.0,0.67,0.67,0.83,1.0,0.67,-0.041264,-0.060537,-0.08626,0.122069,0.173942,0.255184,0.363617,0.521886,0.727542
0.67,1.0,1.0,0.83,1.0,0.67,0.83,1.0,1.0,-0.02141,-0.036425,-0.055481,0.079522,0.147144,0.224123,0.397275,0.675885,0.929806
1.0,0.67,0.83,0.5,0.67,0.67,0.67,0.5,0.83,-0.040272,-0.054263,-0.080873,0.117493,0.170695,0.23531,0.368509,0.523279,0.842198
0.83,1.0,1.0,0.5,0.5,1.0,0.67,0.83,0.5,-0.044194,-0.0625,-0.088388,0.125,0.176777,0.25,0.353553,0.5,0.707107
1.0,0.67,0.5,0.5,0.83,0.67,1.0,0.83,1.0,-0.030985,-0.047195,-0.083657,0.115085,0.19065,0.24553,0.347231,0.546526,1.011271
