x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.0,1.67,5.0,3.33,0.0,5.0,5.0,0.0,3.33,60.774033,37.453725,46.868952,78.23536,34.616829,120.507262,104.833989,40.253326,13.630329
0.0,5.0,0.0,1.67,5.0,3.33,0.0,3.33,0.0,67.02073,55.736157,47.805394,101.20956,89.140455,58.764675,77.442851,51.897776,60.246319
5.0,0.0,0.0,3.33,5.0,3.33,5.0,1.67,5.0,63.914263,58.928414,57.548198,55.648786,40.310276,66.298557,40.011987,100.052346,58.96467
1.67,3.33,1.67,0.0,1.67,3.33,0.0,3.33,3.33,38.486622,75.86481,45.570331,70.15254,61.014699,115.914166,84.878174,69.85083,50.188927
1.67,0.0,0.0,5.0,1.67,5.0,1.67,3.33,1.67,23.602677,31.824396,50.629941,83.20881,74.037919,122.201535,19.984439,68.926406,29.714887
5.0,0.0,5.0,3.33,3.33,3.33,0.0,3.33,1.67,31.090696,67.591089,41.11586,60.055312,112.495014,104.967464,83.755779,32.544887,43.361942
5.0,5.0,3.33,5.0,5.0,0.0,1.67,1.67,3.33,44.596844,33.855032,62.167032,101.859096,94.314954,31.911413,42.060505,75.843203,86.21038
0.0,0.0,1.67,0.0,3.33,0.0,1.67,1.67,5.0,42.433786,77.197167,21.497481,62.976227,17.969517,86.587143,83.424788,85.161297,48.604287
5.0,3.33,0.0,1.67,1.67,5.0,5.0,0.0,5.0,47.58964,58.125521,87.337757,61.18288,30.507418,133.625483,55.942829,97.639717,45.783319
5.0,5.0,5.0,5.0,1.67,0.0,0.0,0.0,1.67,23.016746,26.839688,59.635914,102.724586,108.843767,70.923607,67.797371,46.996355,72.849197
5.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,44.935152,72.33113,86.759813,32.52683,59.43243,55.24946,37.777013,138.756996,120.434928
0.0,3.33,0.0,5.0,3.33,1.67,0.0,1.67,0.0,36.884974,21.111619,33.085273,109.816636,81.556089,59.714032,31.152972,66.283236,56.321227
3.33,0.0,1.67,1.67,0.0,1.67,5.0,3.33,1.67,62.299489,68.580619,37.022708,48.676375,77.803626,89.142086,79.17992,67.009962,57.711641
1.67,0.0,5.0,5.0,0.0,5.0,3.33,1.67,5.0,27.941359,37.896876,50.85943,72.514845,14.930462,125.891457,71.927229,69.841369,21.091139
0.0,1.67,0.0,3.33,1.67,5.0,0.0,5.0,0.0,32.307602,68.97415,48.475305,56.368854,87.657092,129.027322,52.699569,61.450481,37.724516
1.67,0.0,3.33,5.0,3.33,5.0,5.0,0.0,0.0,62.661435,8.862509,46.811776,97.264074,65.128134,89.447397,45.191685,46.728249,19.408852
0.0,5.0,3.33,1.67,0.0,3.33,3.33,0.0,1.67,57.585383,42.134029,54.214946,104.468138,65.909842,98.064329,103.335384,47.032403,48.111663
0.0,0.0,3.33,0.0,5.0,0.0,3.33,3.33,1.67,77.742159,73.346689,10.142556,65.803907,77.609036,47.072684,103.019338,40.529379,48.838084
0.0,3.33,1.67,5.0,0.0,1.67,1.67,0.0,5.0,21.490889,35.553821,44.336834,89.921557,17.37029,83.863745,39.982025,106.088681,61.099483
3.33,1.67,0.0,5.0,5.0,3.33,3.33,0.0,3.33,51.709231,24.90242,43.822762,96.806321,62.79654,56.128833,19.423683,79.923972,49.045554
3.33,3.33,5.0,3.33,1.67,0.0,1.67,1.67,0.0,39.705426,49.231941,31.559715,87.296058,96.650007,83.750142,102.535523,30.37446,51.416034
5.0,3.33,1.67,1.67,5.0,5.0,3.33,1.67,0.0,60.560612,46.967238,68.131315,89.507149,103.882807,99.10101,53.604131,44.074594,36.824557
