x1,x2,x3,x4,x5,x6,x7,x8,x9,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.0,0.33,1.0,0.67,0.0,1.0,1.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,48.395486,27.604298,0.0
0.0,1.0,0.0,0.33,1.0,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0
1.0,0.0,0.0,0.67,1.0,0.67,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
0.33,0.67,0.33,0.0,0.33,0.67,0.0,0.67,0.67,3.857748,7.786216,0.0,15.715168,10.31942,0.0,11.88009,42.037844,27.604298
0.33,0.0,0.0,1.0,0.33,1.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,48.395486,0.0,0.0,27.604298
1.0,0.0,1.0,0.67,0.67,0.67,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714633
1.0,1.0,0.67,1.0,1.0,0.0,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714633
0.0,0.0,0.33,0.0,0.67,0.0,0.33,0.33,1.0,73.387588,41.859541,48.190217,0.0,170.52168,0.0,111.973659,0.0,0.0
1.0,0.67,0.0,0.33,0.33,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
1.0,1.0,1.0,1.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714633
1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
0.0,0.67,0.0,1.0,0.67,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,111.973659,0.0,196.310722,0.0
0.67,0.0,0.33,0.33,0.0,0.33,1.0,0.67,0.33,0.0,0.0,18.09187,10.31942,0.0,11.88009,13.676789,0.0,48.395486
0.33,0.0,1.0,1.0,0.0,1.0,0.67,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.310722,0.0,111.973659
0.0,0.33,0.0,0.67,0.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,84.486445,48.190217,170.52168,0.0,111.973659,0.0
0.33,0.0,0.67,1.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.263849,170.52168,0.0,111.973659
0.0,1.0,0.67,0.33,0.0,0.67,0.67,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714633,0.0
0.0,0.0,0.67,0.0,1.0,0.0,0.67,0.67,0.33,0.0,0.0,0.0,0.0,27.604298,0.0,48.395486,0.0,0.0
0.0,0.67,0.33,1.0,0.0,0.33,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.263849,55.47832,196.310722,0.0
0.67,0.33,0.0,1.0,1.0,0.67,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,23.977963,0.0,13.676789,48.395486
0.67,0.67,1.0,0.67,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.47832,97.263849,196.310722
1.0,0.67,0.33,0.33,1.0,1.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
0.67,0.67,0.0,0.67,0.0,0.0,0.67,0.67,0.67,1.444914,2.916316,5.886093,0.0,0.0,11.88009,0.0,23.977963,48.395486
0.67,0.33,1.0,1.0,0.67,0.67,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.263849,55.47832,196.310722
0.67,0.67,0.33,0.67,0.67,0.0,1.0,1.0,0.33,0.0,0.0,2.916316,0.0,5.112846,10.31942,6.776283,23.977963,48.395486
0.67,1.0,0.67,0.0,0.67,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.973659,196.310722
0.33,0.33,0.67,0.33,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73.387588,41.859541,148.120505,97.263849,111.973659
0.67,1.0,0.33,0.0,1.0,1.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.604298,48.395486
0.67,0.67,0.67,0.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.618779,23.876261,48.190217,97.263849,196.310722
1.0,0.67,0.67,0.33,0.67,1.0,0.33,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714633
0.0,0.33,0.67,0.67,0.67,1.0,0.67,0.33,0.33,0.0,0.0,0.0,5.886093,10.31942,20.828014,42.037844,27.604298,0.0
0.0,1.0,0.33,0.33,0.33,0.67,0.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0
0.67,0.0,0.0,0.33,0.67,0.33,0.67,1.0,0.67,0.0,5.112846,8.963774,5.886093,20.828014,13.676789,0.0,0.0,48.395486
0.0,0.0,1.0,0.0,0.33,0.0,1.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,55.714633,0.0,0.0
0.67,0.0,1.0,0.33,1.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.973659,0.0,196.310722
1.0,0.33,1.0,0.0,1.0,0.33,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714633
0.33,0.67,0.67,0.0,0.0,0.67,1.0,0.33,0.0,0.0,0.0,23.876261,41.859541,0.0,0.0,84.486445,170.52168,111.973659
0.33,1.0,0.0,0.67,0.67,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.395486,27.604298
0.33,0.33,0.0,0.33,0.0,0.0,0.33,0.33,0.33,13.65069,15.715168,18.09187,0.0,0.0,20.828014,0.0,23.977963,27.604298
0.67,1.0,0.0,0.0,0.33,1.0,0.67,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.604298,48.395486
0.33,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.67,13.65069,0.0,0.0,0.0,27.551623,18.09187,20.828014,23.977963,27.604298
0.33,1.0,0.33,0.67,0.0,0.33,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.395486,27.604298
0.0,0.67,0.67,1.0,0.33,0.33,0.67,1.0,0.33,0.0,0.0,0.0,0.0,0.0,13.676789,23.977963,48.395486,0.0
0.33,1.0,1.0,0.67,1.0,0.33,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.310722,111.973659
1.0,0.33,0.67,0.0,0.33,0.33,0.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.714633
0.67,1.0,1.0,0.0,0.0,1.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.973659,196.310722
1.0,0.33,0.0,0.0,0.67,0.33,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
0.67,0.33,0.67,1.0,0.0,0.67,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,48.190217,84.486445,55.47832,196.310722
1.0,0.33,0.33,0.0,0.0,0.33,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
0.67,0.0,0.67,0.33,0.33,0.33,0.0,0.33,1.0,31.583891,18.015133,0.0,20.739673,23.876261,27.487215,97.263849,0.0,196.310722
0.0,0.67,1.0,1.0,1.0,0.33,1.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,27.604298,48.395486,0.0
